pvalue,log2FoldChange,pct.1,pct.2,padj,Gene,comparison
8.62E-06,0.416174339,0.553,0.5,0.176047755,RABEP1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
8.63E-06,0.347019292,0.511,0.394,0.176257145,NAPEPLD,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
8.65E-06,-0.350129655,0.213,0.591,0.176636721,PCDH1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
8.65E-06,-0.421507607,0.83,0.947,0.176691385,PRR13,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
8.65E-06,0.279317535,0.362,0.135,0.176745939,CRY2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
8.74E-06,0.279629766,0.362,0.293,0.178489211,FAM83G,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
8.81E-06,0.493075164,0.83,0.635,0.179886058,SMG1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
8.91E-06,0.282344698,0.319,0.284,0.182018628,DDX39B,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
9.48E-06,-0.396503928,0.468,0.817,0.193609703,LINC01133,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
9.53E-06,-0.359274323,0.404,0.764,0.194611526,LMAN2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
9.55E-06,0.284998206,0.128,0,0.195035703,VSX1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
9.71E-06,-0.352048613,0.191,0.562,0.198258083,GALC,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
9.75E-06,-0.451039257,0.574,0.841,0.199109493,PRSS3,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
9.77E-06,0.328507594,0.404,0.303,0.199533215,AC240274.1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
9.92E-06,-0.378669733,0.319,0.697,0.20254267,ABHD11-AS1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
9.92E-06,-0.32342478,0.213,0.572,0.202599095,RTCA,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.00E-05,0.659227845,0.404,0.144,0.204251228,HIST1H2BG,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.00E-05,-0.270538938,0.213,0.591,0.204903229,SRA1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.01E-05,0.344586928,0.404,0.231,0.206451214,AGO3,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.02E-05,-0.300376891,0.191,0.562,0.208597081,ZMPSTE24,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.03E-05,-0.469479112,0.383,0.697,0.209375156,FA2H,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.03E-05,0.530270806,0.872,0.707,0.210183132,PNRC1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.04E-05,-0.281182181,0.064,0.389,0.211406972,FSIP1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.04E-05,0.374709428,0.66,0.562,0.21167415,HIPK2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.05E-05,-0.499997171,0.745,0.875,0.2147124,CTNND1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.05E-05,-0.415393673,0.745,0.861,0.214758871,TUBA1C,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.07E-05,-0.400871814,0.234,0.572,0.217781287,WBP5,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.08E-05,-0.412626239,0.319,0.688,0.219704638,FXYD5,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.12E-05,-0.469992073,0.532,0.774,0.229240786,ITGAV,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.13E-05,-0.469399901,0.468,0.769,0.230578857,TMEM50A,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.14E-05,0.290450678,0.383,0.303,0.232826558,ATF2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.15E-05,-0.468963311,0.574,0.822,0.233879807,RPN2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.17E-05,0.453319989,0.851,0.74,0.238834554,HNRNPC,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.17E-05,0.471095378,0.66,0.495,0.239250427,CHD7,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.18E-05,-0.443078657,0.596,0.856,0.240612097,TGOLN2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.19E-05,0.439361628,0.596,0.505,0.242694908,GPATCH8,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.20E-05,0.263731661,0.191,0.01,0.245421649,CSF2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.21E-05,-0.285543606,0.106,0.452,0.248056958,MUC20,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.22E-05,-0.323185351,0.191,0.562,0.24843199,ADTRP,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.22E-05,-0.477599546,0.404,0.731,0.249374516,AOC1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.23E-05,-0.277584159,0.17,0.538,0.250780361,MARS,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.24E-05,-0.592920322,0.766,0.856,0.253564249,LMO7,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.25E-05,-0.377714,0.872,0.923,0.256217012,ARPC1B,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.26E-05,-0.45798345,0.66,0.904,0.2577319,CMPK1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.27E-05,-0.507925759,0.745,0.938,0.258877719,TMEM54,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.27E-05,-0.47068745,0.574,0.788,0.259216822,GFPT1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.27E-05,0.316199145,0.426,0.418,0.259438541,CHM,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.30E-05,0.388878583,0.596,0.519,0.265152425,OAS3,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.31E-05,-0.365867317,0.447,0.793,0.267788867,HDAC1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.32E-05,0.472701577,0.574,0.365,0.269671898,HDAC9,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.33E-05,-0.314597821,0.149,0.486,0.272087156,TMEM176A,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.34E-05,-0.268092629,0.277,0.654,0.272872985,ANO10,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.37E-05,-0.896217508,0.851,0.966,0.278959348,MUC13,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.37E-05,-0.480716207,0.489,0.76,0.280519042,SLC38A1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.38E-05,-0.500155234,0.851,0.962,0.282407059,CHCHD2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.39E-05,0.36685637,0.362,0.135,0.283650832,PTBP2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.39E-05,-0.426189404,0.191,0.514,0.284435295,SLC7A11,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.40E-05,-0.398097241,0.766,0.933,0.285734901,AES,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.41E-05,0.386954968,0.745,0.712,0.287346692,SP100,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.44E-05,-0.396978718,0.851,0.928,0.294502197,YWHAB,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.44E-05,-0.534034243,0.766,0.913,0.294919727,ALDH2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.45E-05,-0.370891208,0.362,0.731,0.2971119,STK24,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.48E-05,0.36543635,0.468,0.337,0.302829117,ZNF267,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.49E-05,-0.289831742,0.255,0.63,0.304490475,C1orf122,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.52E-05,0.317710316,0.447,0.188,0.309900238,ZZZ3,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.57E-05,0.363993113,0.596,0.558,0.321056365,SRGAP1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.62E-05,0.4595013,0.809,0.692,0.330392121,NIPBL,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.64E-05,-0.430488966,0.532,0.76,0.334500994,PSMB6,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.65E-05,0.54825045,0.468,0.163,0.336138093,MX2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.65E-05,-0.27511251,0.213,0.582,0.337529204,PITPNM1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.65E-05,-0.325901562,0.128,0.476,0.337853124,TM4SF5,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.67E-05,0.411581339,0.766,0.582,0.341425424,ZFR,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.72E-05,-0.326015136,0.277,0.649,0.350518923,KCNQ1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.74E-05,0.399049187,0.298,0.135,0.356086503,MARK1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.75E-05,0.259067735,0.298,0.058,0.356496551,SLC43A2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.75E-05,0.36003018,0.511,0.457,0.35778948,PCSK5,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.79E-05,-0.444220223,0.511,0.769,0.365156177,FAM3C,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.79E-05,0.322005274,0.277,0.202,0.365237632,FAM179B,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.82E-05,-0.483180805,0.34,0.683,0.372407694,CPE,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.86E-05,0.405260415,0.532,0.341,0.378921624,RPP38,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.90E-05,0.279860383,0.532,0.5,0.387976865,TRIM38,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.93E-05,-0.350033493,0.447,0.793,0.393834291,PAPOLA,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.96E-05,-0.350179734,0.277,0.625,0.399367733,MYEOV,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.96E-05,0.484762456,0.404,0.24,0.400624364,POLK,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.96E-05,0.267234632,0.511,0.399,0.401319502,CHTOP,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.97E-05,-0.278613699,0.191,0.548,0.402225632,NPTN,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.97E-05,-0.250211138,0.128,0.471,0.403290023,SND1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.00E-05,-0.467917835,0.574,0.865,0.40815144,CD151,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.06E-05,-0.29194979,0.255,0.625,0.41984358,RPN1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.07E-05,-0.725124895,0.085,0.389,0.421951535,AKAP12,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.07E-05,-0.443104189,0.596,0.87,0.422522474,COX17,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.10E-05,0.453142798,0.745,0.481,0.429004304,PPP1R10,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.11E-05,0.327818195,0.511,0.457,0.430959117,USP10,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.12E-05,-0.57738131,0.532,0.764,0.433327005,ITGB8,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.13E-05,0.374242248,0.638,0.534,0.434920885,ZMYM2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.14E-05,-0.417443706,0.702,0.808,0.437528569,VCL,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.15E-05,0.299202658,0.362,0.288,0.438401557,MMD,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.15E-05,-0.414565348,0.447,0.779,0.439681187,HSD17B11,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.16E-05,-0.338875239,0.191,0.543,0.440578253,BTNL3,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.16E-05,-0.364906785,0.383,0.74,0.440979317,SELK,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.21E-05,-0.336208748,0.447,0.793,0.451717823,ABHD11,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.22E-05,0.334745689,0.532,0.399,0.453819134,MDM4,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.23E-05,-0.347692042,0.277,0.639,0.455085276,FUT2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.25E-05,-0.406159334,0.447,0.774,0.459524749,SARS,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.26E-05,-0.26605342,0.064,0.375,0.461704845,FER1L6,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.26E-05,0.458872045,0.723,0.591,0.461950654,SUCO,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.29E-05,0.427054394,0.596,0.399,0.466759316,SPG7,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.30E-05,0.377244625,0.617,0.577,0.470671276,BAZ1B,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.41E-05,-0.404028811,0.681,0.885,0.491471226,SSR4,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.41E-05,0.330361684,0.574,0.649,0.491787537,STAT1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.42E-05,-0.356514096,0.362,0.721,0.494345636,EPS8L3,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.42E-05,-0.392452615,0.468,0.788,0.494761465,GALNT7,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.42E-05,0.489240867,0.745,0.529,0.494924504,USP15,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.45E-05,0.277095052,0.277,0.202,0.499771109,NDE1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.45E-05,-0.421113136,0.532,0.837,0.500065022,SUB1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.46E-05,-0.475045524,0.574,0.856,0.501450539,ATP1A1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.48E-05,-0.328998892,0.234,0.582,0.506014175,TMEM98,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.49E-05,0.343124176,0.319,0.226,0.508976842,SOCS2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.50E-05,0.399832745,0.404,0.255,0.511165716,ATAD2B,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.52E-05,-0.550864119,0.787,0.88,0.514992192,PLEC,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.52E-05,0.351859144,0.574,0.476,0.515654493,HMGXB4,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.62E-05,-0.309401183,0.298,0.663,0.534775247,STAT6,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.62E-05,0.399162123,0.468,0.284,0.535873608,REV3L,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.66E-05,-0.384310688,0.404,0.745,0.54290885,ATP2A2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.68E-05,-0.455815736,0.234,0.591,0.547742613,PF4,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.70E-05,-0.269218062,0.149,0.495,0.550506884,SFT2D2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.73E-05,-0.354529508,0.34,0.702,0.557180158,TMEM208,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.76E-05,0.303003316,0.255,0.135,0.564186574,NOC3L,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.77E-05,-0.415316892,0.426,0.76,0.566322147,FKBP8,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.78E-05,-0.377112904,0.362,0.721,0.568528354,PFKL,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.80E-05,-0.251647686,0.128,0.462,0.570924427,LRCH4,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.83E-05,-0.394768128,0.532,0.817,0.578643946,CAPN1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.83E-05,-0.423661917,0.745,0.875,0.578764597,PPA1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.84E-05,-0.454415925,0.638,0.904,0.580751166,NQO1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.85E-05,-0.389031294,0.553,0.865,0.581315349,MRPL41,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.86E-05,0.27221976,0.34,0.332,0.584445803,CDKN1B,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.89E-05,0.407609549,0.787,0.639,0.590942499,CLCN3,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.94E-05,-0.459440862,0.723,0.918,0.601109424,P4HB,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.99E-05,-0.393992955,0.447,0.779,0.609905858,PKP3,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
3.01E-05,0.420341184,0.511,0.389,0.615524031,AKAP8L,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
3.06E-05,-0.374443642,0.447,0.784,0.625981088,GBP3,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
3.07E-05,0.545062418,0.511,0.399,0.626953538,CWC25,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
3.07E-05,-0.339060216,0.255,0.615,0.627571591,SDC1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
3.08E-05,-0.379511916,0.426,0.769,0.628968914,GGT6,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
3.12E-05,-0.440271334,0.596,0.774,0.636305821,REEP5,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
3.12E-05,0.334762516,0.511,0.423,0.637050005,VAMP2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
3.12E-05,0.396270569,1,0.812,0.638168251,SON,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
3.15E-05,-0.814023503,0.298,0.611,0.644133966,TM4SF20,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
3.17E-05,0.361256388,0.745,0.63,0.646964287,ELF1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
3.17E-05,-0.252680669,0.128,0.466,0.647981823,MSH3,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
3.18E-05,-0.395131627,0.851,0.899,0.649088046,CDC42,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
3.20E-05,-0.383971712,0.255,0.606,0.65389353,SDR16C5,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
3.21E-05,-0.415380483,0.574,0.832,0.655558519,RER1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
3.27E-05,0.37883128,0.362,0.226,0.668543798,TAF3,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
3.29E-05,-0.518483609,0.681,0.875,0.67110051,S100A16,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
3.31E-05,0.262058793,0.362,0.375,0.67605591,MRPS9,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
3.31E-05,-0.418981886,0.596,0.88,0.677019081,MZT2B,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
3.32E-05,-0.624830838,0.298,0.649,0.677895446,F3,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
3.32E-05,0.337668833,0.574,0.514,0.678429133,FAF2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
3.42E-05,-0.446300571,0.574,0.803,0.69929905,SQRDL,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
