from	to	source	database
HCRT	HCRTR1	CellChatDB	CellChatDB
HCRT	HCRTR1	CellPhoneDB	CellPhoneDB
HCRT	HCRTR1	CellTalkDB	CellTalkDB
HCRT	HCRTR1	Cellinker	Cellinker
HCRT	HCRTR1	Fantom5_LRdb	Fantom5_LRdb
HCRT	HCRTR1	Guide2Pharma	Guide2Pharma
HCRT	HCRTR1	Guide2Pharma_CellPhoneDB	Guide2Pharma_CellPhoneDB
HCRT	HCRTR1	Guide2Pharma_Cellinker	Guide2Pharma_Cellinker
HCRT	HCRTR1	Guide2Pharma_LRdb	Guide2Pharma_LRdb
HCRT	HCRTR1	Guide2Pharma_talklr	Guide2Pharma_talklr
HCRT	HCRTR1	HPMR	HPMR
HCRT	HCRTR1	HPMR_Cellinker	HPMR_Cellinker
HCRT	HCRTR1	HPMR_LRdb	HPMR_LRdb
HCRT	HCRTR1	HPMR_talklr	HPMR_talklr
HCRT	HCRTR1	HPRD	HPRD
HCRT	HCRTR1	HPRD_LRdb	HPRD_LRdb
HCRT	HCRTR1	HPRD_talklr	HPRD_talklr
HCRT	HCRTR1	Kirouac2010	Kirouac2010
HCRT	HCRTR1	LRdb	LRdb
HCRT	HCRTR1	Ramilowski2015	Ramilowski2015
HCRT	HCRTR1	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
HCRT	HCRTR1	SIGNOR	SIGNOR
HCRT	HCRTR1	STRING_talklr	STRING_talklr
HCRT	HCRTR1	Wang	Wang
HCRT	HCRTR1	connectomeDB2020	connectomeDB2020
HCRT	HCRTR1	iTALK	iTALK
HCRT	HCRTR1	scConnect	scConnect
HCRT	HCRTR1	talklr	talklr
HCRT	HCRTR2	Baccin2019	Baccin2019
HCRT	HCRTR2	CellChatDB	CellChatDB
HCRT	HCRTR2	CellPhoneDB	CellPhoneDB
HCRT	HCRTR2	CellTalkDB	CellTalkDB
HCRT	HCRTR2	Cellinker	Cellinker
HCRT	HCRTR2	EMBRACE	EMBRACE
HCRT	HCRTR2	Fantom5_LRdb	Fantom5_LRdb
HCRT	HCRTR2	Guide2Pharma	Guide2Pharma
HCRT	HCRTR2	Guide2Pharma_CellPhoneDB	Guide2Pharma_CellPhoneDB
HCRT	HCRTR2	Guide2Pharma_Cellinker	Guide2Pharma_Cellinker
HCRT	HCRTR2	Guide2Pharma_LRdb	Guide2Pharma_LRdb
HCRT	HCRTR2	Guide2Pharma_talklr	Guide2Pharma_talklr
HCRT	HCRTR2	HPMR	HPMR
HCRT	HCRTR2	HPMR_Cellinker	HPMR_Cellinker
HCRT	HCRTR2	HPMR_LRdb	HPMR_LRdb
HCRT	HCRTR2	HPMR_talklr	HPMR_talklr
HCRT	HCRTR2	HPRD	HPRD
HCRT	HCRTR2	HPRD_LRdb	HPRD_LRdb
HCRT	HCRTR2	HPRD_talklr	HPRD_talklr
HCRT	HCRTR2	LRdb	LRdb
HCRT	HCRTR2	Ramilowski2015	Ramilowski2015
HCRT	HCRTR2	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
HCRT	HCRTR2	SIGNOR	SIGNOR
HCRT	HCRTR2	Wang	Wang
HCRT	HCRTR2	connectomeDB2020	connectomeDB2020
HCRT	HCRTR2	iTALK	iTALK
HCRT	HCRTR2	scConnect	scConnect
HCRT	HCRTR2	talklr	talklr
ADCYAP1	ADCYAP1R1	Baccin2019	Baccin2019
ADCYAP1	ADCYAP1R1	CellCall	CellCall
ADCYAP1	ADCYAP1R1	CellChatDB	CellChatDB
ADCYAP1	ADCYAP1R1	CellPhoneDB	CellPhoneDB
ADCYAP1	ADCYAP1R1	CellTalkDB	CellTalkDB
ADCYAP1	ADCYAP1R1	Cellinker	Cellinker
ADCYAP1	ADCYAP1R1	DIP	DIP
ADCYAP1	ADCYAP1R1	EMBRACE	EMBRACE
ADCYAP1	ADCYAP1R1	Fantom5_LRdb	Fantom5_LRdb
ADCYAP1	ADCYAP1R1	Guide2Pharma	Guide2Pharma
ADCYAP1	ADCYAP1R1	Guide2Pharma_LRdb	Guide2Pharma_LRdb
ADCYAP1	ADCYAP1R1	Guide2Pharma_talklr	Guide2Pharma_talklr
ADCYAP1	ADCYAP1R1	HPMR	HPMR
ADCYAP1	ADCYAP1R1	HPMR_Cellinker	HPMR_Cellinker
ADCYAP1	ADCYAP1R1	HPMR_LRdb	HPMR_LRdb
ADCYAP1	ADCYAP1R1	HPMR_talklr	HPMR_talklr
ADCYAP1	ADCYAP1R1	HPRD	HPRD
ADCYAP1	ADCYAP1R1	HPRD_LRdb	HPRD_LRdb
ADCYAP1	ADCYAP1R1	HPRD_talklr	HPRD_talklr
ADCYAP1	ADCYAP1R1	I2D_CellPhoneDB	I2D_CellPhoneDB
ADCYAP1	ADCYAP1R1	IMEx_CellPhoneDB	IMEx_CellPhoneDB
ADCYAP1	ADCYAP1R1	LRdb	LRdb
ADCYAP1	ADCYAP1R1	Ramilowski2015	Ramilowski2015
ADCYAP1	ADCYAP1R1	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
ADCYAP1	ADCYAP1R1	Reactome_LRdb	Reactome_LRdb
ADCYAP1	ADCYAP1R1	SIGNOR	SIGNOR
ADCYAP1	ADCYAP1R1	Wang	Wang
ADCYAP1	ADCYAP1R1	connectomeDB2020	connectomeDB2020
ADCYAP1	ADCYAP1R1	iTALK	iTALK
ADCYAP1	ADCYAP1R1	scConnect	scConnect
ADCYAP1	ADCYAP1R1	talklr	talklr
VIP	ADCYAP1R1	Baccin2019	Baccin2019
VIP	ADCYAP1R1	CellCall	CellCall
VIP	ADCYAP1R1	CellTalkDB	CellTalkDB
VIP	ADCYAP1R1	Cellinker	Cellinker
VIP	ADCYAP1R1	EMBRACE	EMBRACE
VIP	ADCYAP1R1	Fantom5_LRdb	Fantom5_LRdb
VIP	ADCYAP1R1	Guide2Pharma	Guide2Pharma
VIP	ADCYAP1R1	Guide2Pharma_Cellinker	Guide2Pharma_Cellinker
VIP	ADCYAP1R1	Guide2Pharma_LRdb	Guide2Pharma_LRdb
VIP	ADCYAP1R1	Guide2Pharma_talklr	Guide2Pharma_talklr
VIP	ADCYAP1R1	LRdb	LRdb
VIP	ADCYAP1R1	Ramilowski2015	Ramilowski2015
VIP	ADCYAP1R1	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
VIP	ADCYAP1R1	Reactome_LRdb	Reactome_LRdb
VIP	ADCYAP1R1	connectomeDB2020	connectomeDB2020
VIP	ADCYAP1R1	iTALK	iTALK
VIP	ADCYAP1R1	scConnect	scConnect
VIP	ADCYAP1R1	talklr	talklr
CALM1	PDE1A	CA1	CA1
CALM1	PDE1A	CellTalkDB	CellTalkDB
CALM1	PDE1A	Fantom5_LRdb	Fantom5_LRdb
CALM1	PDE1A	Guide2Pharma	Guide2Pharma
CALM1	PDE1A	Guide2Pharma_LRdb	Guide2Pharma_LRdb
CALM1	PDE1A	HPRD	HPRD
CALM1	PDE1A	HPRD_LRdb	HPRD_LRdb
CALM1	PDE1A	LRdb	LRdb
CALM1	PDE1A	Wang	Wang
CALM1	PDE1A	iTALK	iTALK
CALM2	PDE1A	CA1	CA1
CALM2	PDE1A	CellTalkDB	CellTalkDB
CALM2	PDE1A	Fantom5_LRdb	Fantom5_LRdb
CALM2	PDE1A	Guide2Pharma	Guide2Pharma
CALM2	PDE1A	Guide2Pharma_LRdb	Guide2Pharma_LRdb
CALM2	PDE1A	LRdb	LRdb
CALM2	PDE1A	Wang	Wang
CALM2	PDE1A	iTALK	iTALK
CALM2	PDE1A	scConnect	scConnect
CALM3	PDE1A	CA1	CA1
CALM3	PDE1A	CellTalkDB	CellTalkDB
CALM3	PDE1A	Fantom5_LRdb	Fantom5_LRdb
CALM3	PDE1A	Guide2Pharma	Guide2Pharma
CALM3	PDE1A	Guide2Pharma_LRdb	Guide2Pharma_LRdb
CALM3	PDE1A	LRdb	LRdb
CALM3	PDE1A	Wang	Wang
CALM3	PDE1A	iTALK	iTALK
CALM1	PDE1B	CA1	CA1
CALM1	PDE1B	CellTalkDB	CellTalkDB
CALM1	PDE1B	Fantom5_LRdb	Fantom5_LRdb
CALM1	PDE1B	Guide2Pharma	Guide2Pharma
CALM1	PDE1B	Guide2Pharma_LRdb	Guide2Pharma_LRdb
CALM1	PDE1B	LRdb	LRdb
CALM1	PDE1B	Wang	Wang
CALM1	PDE1B	iTALK	iTALK
CALM2	PDE1B	CA1	CA1
CALM2	PDE1B	CellTalkDB	CellTalkDB
CALM2	PDE1B	Fantom5_LRdb	Fantom5_LRdb
CALM2	PDE1B	Guide2Pharma	Guide2Pharma
CALM2	PDE1B	Guide2Pharma_LRdb	Guide2Pharma_LRdb
CALM2	PDE1B	LRdb	LRdb
CALM2	PDE1B	Wang	Wang
CALM2	PDE1B	iTALK	iTALK
CALM2	PDE1B	scConnect	scConnect
CALM3	PDE1B	CA1	CA1
CALM3	PDE1B	CellTalkDB	CellTalkDB
CALM3	PDE1B	Fantom5_LRdb	Fantom5_LRdb
CALM3	PDE1B	Guide2Pharma	Guide2Pharma
CALM3	PDE1B	Guide2Pharma_LRdb	Guide2Pharma_LRdb
CALM3	PDE1B	LRdb	LRdb
CALM3	PDE1B	Wang	Wang
CALM3	PDE1B	iTALK	iTALK
CALM1	PDE1C	CA1	CA1
CALM1	PDE1C	CellTalkDB	CellTalkDB
CALM1	PDE1C	Fantom5_LRdb	Fantom5_LRdb
CALM1	PDE1C	Guide2Pharma	Guide2Pharma
CALM1	PDE1C	Guide2Pharma_LRdb	Guide2Pharma_LRdb
CALM1	PDE1C	LRdb	LRdb
CALM1	PDE1C	Wang	Wang
CALM1	PDE1C	iTALK	iTALK
CALM2	PDE1C	CA1	CA1
CALM2	PDE1C	CellTalkDB	CellTalkDB
CALM2	PDE1C	Fantom5_LRdb	Fantom5_LRdb
CALM2	PDE1C	Guide2Pharma	Guide2Pharma
CALM2	PDE1C	Guide2Pharma_LRdb	Guide2Pharma_LRdb
CALM2	PDE1C	LRdb	LRdb
CALM2	PDE1C	Wang	Wang
CALM2	PDE1C	iTALK	iTALK
CALM2	PDE1C	scConnect	scConnect
CALM3	PDE1C	CA1	CA1
CALM3	PDE1C	CellTalkDB	CellTalkDB
CALM3	PDE1C	Fantom5_LRdb	Fantom5_LRdb
CALM3	PDE1C	Guide2Pharma	Guide2Pharma
CALM3	PDE1C	Guide2Pharma_LRdb	Guide2Pharma_LRdb
CALM3	PDE1C	LRdb	LRdb
CALM3	PDE1C	Wang	Wang
CALM3	PDE1C	iTALK	iTALK
PROK1	PROKR1	Baccin2019	Baccin2019
PROK1	PROKR1	CellChatDB	CellChatDB
PROK1	PROKR1	CellPhoneDB	CellPhoneDB
PROK1	PROKR1	CellTalkDB	CellTalkDB
PROK1	PROKR1	Cellinker	Cellinker
PROK1	PROKR1	EMBRACE	EMBRACE
PROK1	PROKR1	Fantom5_LRdb	Fantom5_LRdb
PROK1	PROKR1	Guide2Pharma	Guide2Pharma
PROK1	PROKR1	Guide2Pharma_CellPhoneDB	Guide2Pharma_CellPhoneDB
PROK1	PROKR1	Guide2Pharma_Cellinker	Guide2Pharma_Cellinker
PROK1	PROKR1	Guide2Pharma_LRdb	Guide2Pharma_LRdb
PROK1	PROKR1	Guide2Pharma_talklr	Guide2Pharma_talklr
PROK1	PROKR1	HPMR	HPMR
PROK1	PROKR1	HPMR_Cellinker	HPMR_Cellinker
PROK1	PROKR1	HPMR_LRdb	HPMR_LRdb
PROK1	PROKR1	HPMR_talklr	HPMR_talklr
PROK1	PROKR1	KEGG-MEDICUS	KEGG-MEDICUS
PROK1	PROKR1	LRdb	LRdb
PROK1	PROKR1	Ramilowski2015	Ramilowski2015
PROK1	PROKR1	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
PROK1	PROKR1	SIGNOR	SIGNOR
PROK1	PROKR1	STRING_talklr	STRING_talklr
PROK1	PROKR1	Wang	Wang
PROK1	PROKR1	connectomeDB2020	connectomeDB2020
PROK1	PROKR1	iTALK	iTALK
PROK1	PROKR1	scConnect	scConnect
PROK1	PROKR1	talklr	talklr
PROK2	PROKR1	Baccin2019	Baccin2019
PROK2	PROKR1	CellChatDB	CellChatDB
PROK2	PROKR1	CellPhoneDB	CellPhoneDB
PROK2	PROKR1	CellTalkDB	CellTalkDB
PROK2	PROKR1	Cellinker	Cellinker
PROK2	PROKR1	EMBRACE	EMBRACE
PROK2	PROKR1	Fantom5_LRdb	Fantom5_LRdb
PROK2	PROKR1	Guide2Pharma	Guide2Pharma
PROK2	PROKR1	Guide2Pharma_CellPhoneDB	Guide2Pharma_CellPhoneDB
PROK2	PROKR1	Guide2Pharma_Cellinker	Guide2Pharma_Cellinker
PROK2	PROKR1	Guide2Pharma_LRdb	Guide2Pharma_LRdb
PROK2	PROKR1	Guide2Pharma_talklr	Guide2Pharma_talklr
PROK2	PROKR1	KEGG-MEDICUS	KEGG-MEDICUS
PROK2	PROKR1	LRdb	LRdb
PROK2	PROKR1	Ramilowski2015	Ramilowski2015
PROK2	PROKR1	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
PROK2	PROKR1	STRING_talklr	STRING_talklr
PROK2	PROKR1	connectomeDB2020	connectomeDB2020
PROK2	PROKR1	iTALK	iTALK
PROK2	PROKR1	scConnect	scConnect
PROK2	PROKR1	talklr	talklr
PROK1	PROKR2	Baccin2019	Baccin2019
PROK1	PROKR2	CellChatDB	CellChatDB
PROK1	PROKR2	CellPhoneDB	CellPhoneDB
PROK1	PROKR2	CellTalkDB	CellTalkDB
PROK1	PROKR2	Cellinker	Cellinker
PROK1	PROKR2	EMBRACE	EMBRACE
PROK1	PROKR2	Fantom5_LRdb	Fantom5_LRdb
PROK1	PROKR2	Guide2Pharma	Guide2Pharma
PROK1	PROKR2	Guide2Pharma_CellPhoneDB	Guide2Pharma_CellPhoneDB
PROK1	PROKR2	Guide2Pharma_Cellinker	Guide2Pharma_Cellinker
PROK1	PROKR2	Guide2Pharma_LRdb	Guide2Pharma_LRdb
PROK1	PROKR2	Guide2Pharma_talklr	Guide2Pharma_talklr
PROK1	PROKR2	HPMR	HPMR
PROK1	PROKR2	HPMR_Cellinker	HPMR_Cellinker
PROK1	PROKR2	HPMR_LRdb	HPMR_LRdb
PROK1	PROKR2	HPMR_talklr	HPMR_talklr
PROK1	PROKR2	KEGG-MEDICUS	KEGG-MEDICUS
PROK1	PROKR2	LRdb	LRdb
PROK1	PROKR2	Ramilowski2015	Ramilowski2015
PROK1	PROKR2	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
PROK1	PROKR2	STRING_talklr	STRING_talklr
PROK1	PROKR2	Wang	Wang
PROK1	PROKR2	connectomeDB2020	connectomeDB2020
PROK1	PROKR2	iTALK	iTALK
PROK1	PROKR2	scConnect	scConnect
PROK1	PROKR2	talklr	talklr
PROK2	PROKR2	Baccin2019	Baccin2019
PROK2	PROKR2	CellChatDB	CellChatDB
PROK2	PROKR2	CellPhoneDB	CellPhoneDB
PROK2	PROKR2	CellTalkDB	CellTalkDB
PROK2	PROKR2	Cellinker	Cellinker
PROK2	PROKR2	EMBRACE	EMBRACE
PROK2	PROKR2	Fantom5_LRdb	Fantom5_LRdb
PROK2	PROKR2	Guide2Pharma	Guide2Pharma
PROK2	PROKR2	Guide2Pharma_CellPhoneDB	Guide2Pharma_CellPhoneDB
PROK2	PROKR2	Guide2Pharma_Cellinker	Guide2Pharma_Cellinker
PROK2	PROKR2	Guide2Pharma_LRdb	Guide2Pharma_LRdb
PROK2	PROKR2	Guide2Pharma_talklr	Guide2Pharma_talklr
PROK2	PROKR2	HPMR_Cellinker	HPMR_Cellinker
PROK2	PROKR2	HPMR_LRdb	HPMR_LRdb
PROK2	PROKR2	HPMR_talklr	HPMR_talklr
PROK2	PROKR2	KEGG-MEDICUS	KEGG-MEDICUS
PROK2	PROKR2	LRdb	LRdb
PROK2	PROKR2	Ramilowski2015	Ramilowski2015
PROK2	PROKR2	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
PROK2	PROKR2	SIGNOR	SIGNOR
PROK2	PROKR2	STRING_talklr	STRING_talklr
PROK2	PROKR2	Wang	Wang
PROK2	PROKR2	connectomeDB2020	connectomeDB2020
PROK2	PROKR2	iTALK	iTALK
PROK2	PROKR2	scConnect	scConnect
PROK2	PROKR2	talklr	talklr
ARF1	PLD2	BioGRID	BioGRID
ARF1	PLD2	CellPhoneDB	CellPhoneDB
ARF1	PLD2	CellTalkDB	CellTalkDB
ARF1	PLD2	EMBRACE	EMBRACE
ARF1	PLD2	Fantom5_LRdb	Fantom5_LRdb
ARF1	PLD2	Guide2Pharma	Guide2Pharma
ARF1	PLD2	Guide2Pharma_CellPhoneDB	Guide2Pharma_CellPhoneDB
ARF1	PLD2	Guide2Pharma_LRdb	Guide2Pharma_LRdb
ARF1	PLD2	Guide2Pharma_talklr	Guide2Pharma_talklr
ARF1	PLD2	HPRD	HPRD
ARF1	PLD2	HPRD_LRdb	HPRD_LRdb
ARF1	PLD2	HPRD_talklr	HPRD_talklr
ARF1	PLD2	LRdb	LRdb
ARF1	PLD2	Ramilowski2015	Ramilowski2015
ARF1	PLD2	STRING_talklr	STRING_talklr
ARF1	PLD2	Wang	Wang
ARF1	PLD2	connectomeDB2020	connectomeDB2020
ARF1	PLD2	iTALK	iTALK
ARF1	PLD2	scConnect	scConnect
ARF1	PLD2	talklr	talklr
PRLH	PRLHR	CellChatDB	CellChatDB
PRLH	PRLHR	CellPhoneDB	CellPhoneDB
PRLH	PRLHR	CellTalkDB	CellTalkDB
PRLH	PRLHR	Cellinker	Cellinker
PRLH	PRLHR	Fantom5_LRdb	Fantom5_LRdb
PRLH	PRLHR	Guide2Pharma	Guide2Pharma
PRLH	PRLHR	Guide2Pharma_CellPhoneDB	Guide2Pharma_CellPhoneDB
PRLH	PRLHR	Guide2Pharma_Cellinker	Guide2Pharma_Cellinker
PRLH	PRLHR	Guide2Pharma_LRdb	Guide2Pharma_LRdb
PRLH	PRLHR	Guide2Pharma_talklr	Guide2Pharma_talklr
PRLH	PRLHR	HPMR	HPMR
PRLH	PRLHR	HPMR_Cellinker	HPMR_Cellinker
PRLH	PRLHR	HPMR_LRdb	HPMR_LRdb
PRLH	PRLHR	HPMR_talklr	HPMR_talklr
PRLH	PRLHR	HPRD	HPRD
PRLH	PRLHR	HPRD_LRdb	HPRD_LRdb
PRLH	PRLHR	HPRD_talklr	HPRD_talklr
PRLH	PRLHR	LRdb	LRdb
PRLH	PRLHR	Ramilowski2015	Ramilowski2015
PRLH	PRLHR	STRING_talklr	STRING_talklr
PRLH	PRLHR	Wang	Wang
PRLH	PRLHR	connectomeDB2020	connectomeDB2020
PRLH	PRLHR	iTALK	iTALK
PRLH	PRLHR	scConnect	scConnect
PRLH	PRLHR	talklr	talklr
PTHLH	PRLHR	Baccin2019	Baccin2019
PTHLH	PRLHR	CellPhoneDB	CellPhoneDB
PTHLH	PRLHR	Fantom5_LRdb	Fantom5_LRdb
PTHLH	PRLHR	Guide2Pharma	Guide2Pharma
PTHLH	PRLHR	Guide2Pharma_CellPhoneDB	Guide2Pharma_CellPhoneDB
PTHLH	PRLHR	Guide2Pharma_LRdb	Guide2Pharma_LRdb
PTHLH	PRLHR	Guide2Pharma_talklr	Guide2Pharma_talklr
PTHLH	PRLHR	LRdb	LRdb
PTHLH	PRLHR	Ramilowski2015	Ramilowski2015
PTHLH	PRLHR	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
PTHLH	PRLHR	iTALK	iTALK
PTHLH	PRLHR	scConnect	scConnect
PTHLH	PRLHR	talklr	talklr
NPY	PRLHR	Baccin2019	Baccin2019
NPY	PRLHR	CellTalkDB	CellTalkDB
NPY	PRLHR	Cellinker	Cellinker
NPY	PRLHR	Fantom5_LRdb	Fantom5_LRdb
NPY	PRLHR	Guide2Pharma	Guide2Pharma
NPY	PRLHR	Guide2Pharma_Cellinker	Guide2Pharma_Cellinker
NPY	PRLHR	Guide2Pharma_LRdb	Guide2Pharma_LRdb
NPY	PRLHR	Guide2Pharma_talklr	Guide2Pharma_talklr
NPY	PRLHR	LRdb	LRdb
NPY	PRLHR	Ramilowski2015	Ramilowski2015
NPY	PRLHR	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
NPY	PRLHR	connectomeDB2020	connectomeDB2020
NPY	PRLHR	iTALK	iTALK
NPY	PRLHR	scConnect	scConnect
NPY	PRLHR	talklr	talklr
PTHLH	PTH1R	Baccin2019	Baccin2019
PTHLH	PTH1R	CellCall	CellCall
PTHLH	PTH1R	CellChatDB	CellChatDB
PTHLH	PTH1R	CellPhoneDB	CellPhoneDB
PTHLH	PTH1R	CellTalkDB	CellTalkDB
PTHLH	PTH1R	Cellinker	Cellinker
PTHLH	PTH1R	EMBRACE	EMBRACE
PTHLH	PTH1R	Fantom5_LRdb	Fantom5_LRdb
PTHLH	PTH1R	Guide2Pharma	Guide2Pharma
PTHLH	PTH1R	Guide2Pharma_CellPhoneDB	Guide2Pharma_CellPhoneDB
PTHLH	PTH1R	Guide2Pharma_Cellinker	Guide2Pharma_Cellinker
PTHLH	PTH1R	Guide2Pharma_LRdb	Guide2Pharma_LRdb
PTHLH	PTH1R	Guide2Pharma_talklr	Guide2Pharma_talklr
PTHLH	PTH1R	HPMR	HPMR
PTHLH	PTH1R	HPMR_Cellinker	HPMR_Cellinker
PTHLH	PTH1R	HPMR_LRdb	HPMR_LRdb
PTHLH	PTH1R	HPMR_talklr	HPMR_talklr
PTHLH	PTH1R	HPRD	HPRD
PTHLH	PTH1R	HPRD_LRdb	HPRD_LRdb
PTHLH	PTH1R	HPRD_talklr	HPRD_talklr
PTHLH	PTH1R	IntAct	IntAct
PTHLH	PTH1R	LRdb	LRdb
PTHLH	PTH1R	Ramilowski2015	Ramilowski2015
PTHLH	PTH1R	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
PTHLH	PTH1R	Reactome_LRdb	Reactome_LRdb
PTHLH	PTH1R	STRING_talklr	STRING_talklr
PTHLH	PTH1R	Wang	Wang
PTHLH	PTH1R	connectomeDB2020	connectomeDB2020
PTHLH	PTH1R	iTALK	iTALK
PTHLH	PTH1R	scConnect	scConnect
PTHLH	PTH1R	talklr	talklr
PTH2	PTH1R	Baccin2019	Baccin2019
PTH2	PTH1R	CellChatDB	CellChatDB
PTH2	PTH1R	CellTalkDB	CellTalkDB
PTH2	PTH1R	Cellinker	Cellinker
PTH2	PTH1R	EMBRACE	EMBRACE
PTH2	PTH1R	Fantom5_LRdb	Fantom5_LRdb
PTH2	PTH1R	Guide2Pharma	Guide2Pharma
PTH2	PTH1R	Guide2Pharma_Cellinker	Guide2Pharma_Cellinker
PTH2	PTH1R	Guide2Pharma_LRdb	Guide2Pharma_LRdb
PTH2	PTH1R	Guide2Pharma_talklr	Guide2Pharma_talklr
PTH2	PTH1R	LRdb	LRdb
PTH2	PTH1R	Ramilowski2015	Ramilowski2015
PTH2	PTH1R	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
PTH2	PTH1R	Reactome_LRdb	Reactome_LRdb
PTH2	PTH1R	connectomeDB2020	connectomeDB2020
PTH2	PTH1R	iTALK	iTALK
PTH2	PTH1R	scConnect	scConnect
PTH2	PTH1R	talklr	talklr
PTHLH	PTH2R	Baccin2019	Baccin2019
PTHLH	PTH2R	CellPhoneDB	CellPhoneDB
PTHLH	PTH2R	CellTalkDB	CellTalkDB
PTHLH	PTH2R	Cellinker	Cellinker
PTHLH	PTH2R	EMBRACE	EMBRACE
PTHLH	PTH2R	Fantom5_LRdb	Fantom5_LRdb
PTHLH	PTH2R	Guide2Pharma	Guide2Pharma
PTHLH	PTH2R	Guide2Pharma_CellPhoneDB	Guide2Pharma_CellPhoneDB
PTHLH	PTH2R	Guide2Pharma_Cellinker	Guide2Pharma_Cellinker
PTHLH	PTH2R	Guide2Pharma_LRdb	Guide2Pharma_LRdb
PTHLH	PTH2R	Guide2Pharma_talklr	Guide2Pharma_talklr
PTHLH	PTH2R	LRdb	LRdb
PTHLH	PTH2R	Ramilowski2015	Ramilowski2015
PTHLH	PTH2R	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
PTHLH	PTH2R	STRING_talklr	STRING_talklr
PTHLH	PTH2R	connectomeDB2020	connectomeDB2020
PTHLH	PTH2R	iTALK	iTALK
PTHLH	PTH2R	scConnect	scConnect
PTHLH	PTH2R	talklr	talklr
QRFP	QRFPR	Baccin2019	Baccin2019
QRFP	QRFPR	CellChatDB	CellChatDB
QRFP	QRFPR	CellPhoneDB	CellPhoneDB
QRFP	QRFPR	CellTalkDB	CellTalkDB
QRFP	QRFPR	Cellinker	Cellinker
QRFP	QRFPR	Fantom5_LRdb	Fantom5_LRdb
QRFP	QRFPR	Guide2Pharma	Guide2Pharma
QRFP	QRFPR	Guide2Pharma_CellPhoneDB	Guide2Pharma_CellPhoneDB
QRFP	QRFPR	Guide2Pharma_Cellinker	Guide2Pharma_Cellinker
QRFP	QRFPR	Guide2Pharma_LRdb	Guide2Pharma_LRdb
QRFP	QRFPR	Guide2Pharma_talklr	Guide2Pharma_talklr
QRFP	QRFPR	HPMR_Cellinker	HPMR_Cellinker
QRFP	QRFPR	HPMR_LRdb	HPMR_LRdb
QRFP	QRFPR	HPMR_talklr	HPMR_talklr
QRFP	QRFPR	LRdb	LRdb
QRFP	QRFPR	Ramilowski2015	Ramilowski2015
QRFP	QRFPR	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
QRFP	QRFPR	STRING_talklr	STRING_talklr
QRFP	QRFPR	Wang	Wang
QRFP	QRFPR	connectomeDB2020	connectomeDB2020
QRFP	QRFPR	iTALK	iTALK
QRFP	QRFPR	scConnect	scConnect
QRFP	QRFPR	talklr	talklr
RLN2	RXFP1	CellCall	CellCall
RLN2	RXFP1	CellPhoneDB	CellPhoneDB
RLN2	RXFP1	CellTalkDB	CellTalkDB
RLN2	RXFP1	Cellinker	Cellinker
RLN2	RXFP1	Fantom5_LRdb	Fantom5_LRdb
RLN2	RXFP1	Guide2Pharma	Guide2Pharma
RLN2	RXFP1	Guide2Pharma_CellPhoneDB	Guide2Pharma_CellPhoneDB
RLN2	RXFP1	Guide2Pharma_Cellinker	Guide2Pharma_Cellinker
RLN2	RXFP1	Guide2Pharma_LRdb	Guide2Pharma_LRdb
RLN2	RXFP1	Guide2Pharma_talklr	Guide2Pharma_talklr
RLN2	RXFP1	HPMR	HPMR
RLN2	RXFP1	HPMR_Cellinker	HPMR_Cellinker
RLN2	RXFP1	HPMR_LRdb	HPMR_LRdb
RLN2	RXFP1	HPMR_talklr	HPMR_talklr
RLN2	RXFP1	HPRD	HPRD
RLN2	RXFP1	HPRD_LRdb	HPRD_LRdb
RLN2	RXFP1	HPRD_talklr	HPRD_talklr
RLN2	RXFP1	LRdb	LRdb
RLN2	RXFP1	Ramilowski2015	Ramilowski2015
RLN2	RXFP1	SIGNOR	SIGNOR
RLN2	RXFP1	Wang	Wang
RLN2	RXFP1	connectomeDB2020	connectomeDB2020
RLN2	RXFP1	iTALK	iTALK
RLN2	RXFP1	scConnect	scConnect
RLN2	RXFP1	talklr	talklr
RLN1	RXFP1	CellCall	CellCall
RLN1	RXFP1	CellChatDB	CellChatDB
RLN1	RXFP1	CellPhoneDB	CellPhoneDB
RLN1	RXFP1	CellTalkDB	CellTalkDB
RLN1	RXFP1	Cellinker	Cellinker
RLN1	RXFP1	Fantom5_LRdb	Fantom5_LRdb
RLN1	RXFP1	Guide2Pharma	Guide2Pharma
RLN1	RXFP1	Guide2Pharma_CellPhoneDB	Guide2Pharma_CellPhoneDB
RLN1	RXFP1	Guide2Pharma_Cellinker	Guide2Pharma_Cellinker
