from	to	source	database
CXCL12	ACKR3	Fantom5_LRdb	Fantom5_LRdb
CXCL12	ACKR3	Guide2Pharma	Guide2Pharma
CXCL12	ACKR3	Guide2Pharma_CellPhoneDB	Guide2Pharma_CellPhoneDB
CXCL12	ACKR3	Guide2Pharma_LRdb	Guide2Pharma_LRdb
CXCL12	ACKR3	HPMR	HPMR
CXCL12	ACKR3	HPMR_LRdb	HPMR_LRdb
CXCL12	ACKR3	LRdb	LRdb
CXCL12	ACKR3	Ramilowski2015	Ramilowski2015
CXCL12	ACKR3	SIGNOR	SIGNOR
CXCL12	ACKR3	iTALK	iTALK
CXCL11	ACKR3	CellPhoneDB	CellPhoneDB
CXCL11	ACKR3	Fantom5_LRdb	Fantom5_LRdb
CXCL11	ACKR3	Guide2Pharma	Guide2Pharma
CXCL11	ACKR3	Guide2Pharma_CellPhoneDB	Guide2Pharma_CellPhoneDB
CXCL11	ACKR3	Guide2Pharma_LRdb	Guide2Pharma_LRdb
CXCL11	ACKR3	LRdb	LRdb
CXCL11	ACKR3	Ramilowski2015	Ramilowski2015
CXCL11	ACKR3	iTALK	iTALK
CCL19	ACKR4	CellPhoneDB	CellPhoneDB
CCL19	ACKR4	Fantom5_LRdb	Fantom5_LRdb
CCL19	ACKR4	Guide2Pharma	Guide2Pharma
CCL19	ACKR4	Guide2Pharma_LRdb	Guide2Pharma_LRdb
CCL19	ACKR4	HPRD	HPRD
CCL19	ACKR4	HPRD_LRdb	HPRD_LRdb
CCL19	ACKR4	InnateDB	InnateDB
CCL19	ACKR4	LRdb	LRdb
CCL19	ACKR4	Ramilowski2015	Ramilowski2015
CCL19	ACKR4	iTALK	iTALK
CCL21	ACKR4	CellPhoneDB	CellPhoneDB
CCL21	ACKR4	Fantom5_LRdb	Fantom5_LRdb
CCL21	ACKR4	Guide2Pharma	Guide2Pharma
CCL21	ACKR4	Guide2Pharma_LRdb	Guide2Pharma_LRdb
CCL21	ACKR4	HPRD	HPRD
CCL21	ACKR4	HPRD_LRdb	HPRD_LRdb
CCL21	ACKR4	InnateDB	InnateDB
CCL21	ACKR4	LRdb	LRdb
CCL21	ACKR4	Ramilowski2015	Ramilowski2015
CCL21	ACKR4	iTALK	iTALK
CCL25	ACKR4	CellPhoneDB	CellPhoneDB
CCL25	ACKR4	EMBRACE	EMBRACE
CCL25	ACKR4	Fantom5_LRdb	Fantom5_LRdb
CCL25	ACKR4	Guide2Pharma	Guide2Pharma
CCL25	ACKR4	Guide2Pharma_LRdb	Guide2Pharma_LRdb
CCL25	ACKR4	HPRD	HPRD
CCL25	ACKR4	HPRD_LRdb	HPRD_LRdb
CCL25	ACKR4	InnateDB	InnateDB
CCL25	ACKR4	LRdb	LRdb
CCL25	ACKR4	Ramilowski2015	Ramilowski2015
CCL25	ACKR4	iTALK	iTALK
INHBA	ACVR2A	Baccin2019	Baccin2019
INHBA	ACVR2A	BioGRID	BioGRID
INHBA	ACVR2A	DIP	DIP
INHBA	ACVR2A	EMBRACE	EMBRACE
INHBA	ACVR2A	Fantom5_LRdb	Fantom5_LRdb
INHBA	ACVR2A	Guide2Pharma	Guide2Pharma
INHBA	ACVR2A	HPMR	HPMR
INHBA	ACVR2A	HPMR_LRdb	HPMR_LRdb
INHBA	ACVR2A	HPRD	HPRD
INHBA	ACVR2A	HPRD_LRdb	HPRD_LRdb
INHBA	ACVR2A	LRdb	LRdb
INHBA	ACVR2A	Ramilowski2015	Ramilowski2015
INHBA	ACVR2A	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
INHBA	ACVR2A	SIGNOR	SIGNOR
INHBA	ACVR2A	Wang	Wang
INHBA	ACVR2A	iTALK	iTALK
INHBA	ACVR1B	Baccin2019	Baccin2019
INHBA	ACVR1B	DIP	DIP
INHBA	ACVR1B	EMBRACE	EMBRACE
INHBA	ACVR1B	Fantom5_LRdb	Fantom5_LRdb
INHBA	ACVR1B	Guide2Pharma	Guide2Pharma
INHBA	ACVR1B	HPMR	HPMR
INHBA	ACVR1B	HPMR_LRdb	HPMR_LRdb
INHBA	ACVR1B	HPRD	HPRD
INHBA	ACVR1B	HPRD_LRdb	HPRD_LRdb
INHBA	ACVR1B	LRdb	LRdb
INHBA	ACVR1B	Ramilowski2015	Ramilowski2015
INHBA	ACVR1B	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
INHBA	ACVR1B	Wang	Wang
INHBA	ACVR1B	iTALK	iTALK
INHBB	ACVR2A	Baccin2019	Baccin2019
INHBB	ACVR2A	EMBRACE	EMBRACE
INHBB	ACVR2A	Fantom5_LRdb	Fantom5_LRdb
INHBB	ACVR2A	Guide2Pharma	Guide2Pharma
INHBB	ACVR2A	HPMR_LRdb	HPMR_LRdb
INHBB	ACVR2A	HPRD	HPRD
INHBB	ACVR2A	HPRD_LRdb	HPRD_LRdb
INHBB	ACVR2A	LRdb	LRdb
INHBB	ACVR2A	Ramilowski2015	Ramilowski2015
INHBB	ACVR2A	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
INHBB	ACVR2A	Wang	Wang
INHBB	ACVR2A	iTALK	iTALK
INHBB	ACVR1B	Baccin2019	Baccin2019
INHBB	ACVR1B	EMBRACE	EMBRACE
INHBB	ACVR1B	Fantom5_LRdb	Fantom5_LRdb
INHBB	ACVR1B	Guide2Pharma	Guide2Pharma
INHBB	ACVR1B	HPRD	HPRD
INHBB	ACVR1B	HPRD_LRdb	HPRD_LRdb
INHBB	ACVR1B	LRdb	LRdb
INHBB	ACVR1B	Ramilowski2015	Ramilowski2015
INHBB	ACVR1B	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
INHBB	ACVR1B	Wang	Wang
INHBB	ACVR1B	iTALK	iTALK
INHBB	ACVR2B	Baccin2019	Baccin2019
INHBB	ACVR2B	EMBRACE	EMBRACE
INHBB	ACVR2B	Fantom5_LRdb	Fantom5_LRdb
INHBB	ACVR2B	Guide2Pharma	Guide2Pharma
INHBB	ACVR2B	HPRD	HPRD
INHBB	ACVR2B	HPRD_LRdb	HPRD_LRdb
INHBB	ACVR2B	LRdb	LRdb
INHBB	ACVR2B	Ramilowski2015	Ramilowski2015
INHBB	ACVR2B	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
INHBB	ACVR2B	Wang	Wang
INHBB	ACVR2B	iTALK	iTALK
INHBB	ACVR1C	Baccin2019	Baccin2019
INHBB	ACVR1C	EMBRACE	EMBRACE
INHBB	ACVR1C	Fantom5_LRdb	Fantom5_LRdb
INHBB	ACVR1C	Guide2Pharma	Guide2Pharma
INHBB	ACVR1C	HPRD	HPRD
INHBB	ACVR1C	HPRD_LRdb	HPRD_LRdb
INHBB	ACVR1C	LRdb	LRdb
INHBB	ACVR1C	Ramilowski2015	Ramilowski2015
INHBB	ACVR1C	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
INHBB	ACVR1C	iTALK	iTALK
INHA	ACVR2A	Baccin2019	Baccin2019
INHA	ACVR2A	EMBRACE	EMBRACE
INHA	ACVR2A	Fantom5_LRdb	Fantom5_LRdb
INHA	ACVR2A	Guide2Pharma	Guide2Pharma
INHA	ACVR2A	HPMR_LRdb	HPMR_LRdb
INHA	ACVR2A	LRdb	LRdb
INHA	ACVR2A	Ramilowski2015	Ramilowski2015
INHA	ACVR2A	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
INHA	ACVR2A	Wang	Wang
INHA	ACVR2A	iTALK	iTALK
INHA	ACVR1B	EMBRACE	EMBRACE
INHA	ACVR1B	Guide2Pharma	Guide2Pharma
INHA	ACVR1B	iTALK	iTALK
INHA	ACVR2B	EMBRACE	EMBRACE
INHA	ACVR2B	Fantom5_LRdb	Fantom5_LRdb
INHA	ACVR2B	Guide2Pharma	Guide2Pharma
INHA	ACVR2B	HPMR_LRdb	HPMR_LRdb
INHA	ACVR2B	LRdb	LRdb
INHA	ACVR2B	iTALK	iTALK
ADM	CALCRL	EMBRACE	EMBRACE
ADM	CALCRL	Fantom5_LRdb	Fantom5_LRdb
ADM	CALCRL	Guide2Pharma	Guide2Pharma
ADM	CALCRL	HPMR_LRdb	HPMR_LRdb
ADM	CALCRL	HPRD	HPRD
ADM	CALCRL	HPRD_LRdb	HPRD_LRdb
ADM	CALCRL	LRdb	LRdb
ADM	CALCRL	Ramilowski2015	Ramilowski2015
ADM	CALCRL	Wang	Wang
ADM	CALCRL	iTALK	iTALK
ADM	RAMP2	EMBRACE	EMBRACE
ADM	RAMP2	Fantom5_LRdb	Fantom5_LRdb
ADM	RAMP2	Guide2Pharma	Guide2Pharma
ADM	RAMP2	HPMR	HPMR
ADM	RAMP2	HPMR_LRdb	HPMR_LRdb
ADM	RAMP2	LRdb	LRdb
ADM	RAMP2	Ramilowski2015	Ramilowski2015
ADM	RAMP2	Reactome_LRdb	Reactome_LRdb
ADM	RAMP2	Wang	Wang
ADM	RAMP2	iTALK	iTALK
ADM2	CALCRL	Baccin2019	Baccin2019
ADM2	CALCRL	Fantom5_LRdb	Fantom5_LRdb
ADM2	CALCRL	Guide2Pharma	Guide2Pharma
ADM2	CALCRL	HPMR_LRdb	HPMR_LRdb
ADM2	CALCRL	LRdb	LRdb
ADM2	CALCRL	Ramilowski2015	Ramilowski2015
ADM2	CALCRL	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
ADM2	CALCRL	Wang	Wang
ADM2	CALCRL	iTALK	iTALK
ADM2	RAMP2	Guide2Pharma	Guide2Pharma
ADM2	RAMP2	LRdb	LRdb
ADM2	RAMP2	Reactome_LRdb	Reactome_LRdb
CALCA	CALCRL	Fantom5_LRdb	Fantom5_LRdb
CALCA	CALCRL	Guide2Pharma	Guide2Pharma
CALCA	CALCRL	HPMR_LRdb	HPMR_LRdb
CALCA	CALCRL	HPRD	HPRD
CALCA	CALCRL	HPRD_LRdb	HPRD_LRdb
CALCA	CALCRL	LRdb	LRdb
CALCA	CALCRL	Lit-BM-17	Lit-BM-17
CALCA	CALCRL	Ramilowski2015	Ramilowski2015
CALCA	CALCRL	Wang	Wang
CALCA	CALCRL	iTALK	iTALK
CALCA	RAMP2	Fantom5_LRdb	Fantom5_LRdb
CALCA	RAMP2	Guide2Pharma	Guide2Pharma
CALCA	RAMP2	HPRD	HPRD
CALCA	RAMP2	HPRD_LRdb	HPRD_LRdb
CALCA	RAMP2	LRdb	LRdb
CALCA	RAMP2	Ramilowski2015	Ramilowski2015
CALCA	RAMP2	Reactome_LRdb	Reactome_LRdb
CALCA	RAMP2	iTALK	iTALK
CALCB	CALCRL	Baccin2019	Baccin2019
CALCB	CALCRL	EMBRACE	EMBRACE
CALCB	CALCRL	Fantom5_LRdb	Fantom5_LRdb
CALCB	CALCRL	Guide2Pharma	Guide2Pharma
CALCB	CALCRL	HPMR_LRdb	HPMR_LRdb
CALCB	CALCRL	LRdb	LRdb
CALCB	CALCRL	Ramilowski2015	Ramilowski2015
CALCB	CALCRL	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
CALCB	CALCRL	Wang	Wang
CALCB	CALCRL	iTALK	iTALK
CALCB	RAMP2	Baccin2019	Baccin2019
CALCB	RAMP2	EMBRACE	EMBRACE
CALCB	RAMP2	Guide2Pharma	Guide2Pharma
CALCB	RAMP2	LRdb	LRdb
CALCB	RAMP2	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
CALCB	RAMP2	Reactome_LRdb	Reactome_LRdb
ADM	RAMP3	Guide2Pharma	Guide2Pharma
ADM	RAMP3	LRdb	LRdb
ADM	RAMP3	Reactome_LRdb	Reactome_LRdb
ADM2	RAMP3	Guide2Pharma	Guide2Pharma
ADM2	RAMP3	LRdb	LRdb
ADM2	RAMP3	Reactome_LRdb	Reactome_LRdb
CALCA	RAMP3	Guide2Pharma	Guide2Pharma
CALCA	RAMP3	LRdb	LRdb
CALCA	RAMP3	Reactome_LRdb	Reactome_LRdb
CALCB	RAMP3	Guide2Pharma	Guide2Pharma
CALCB	RAMP3	LRdb	LRdb
CALCB	RAMP3	Reactome_LRdb	Reactome_LRdb
ADM	CALCR	Baccin2019	Baccin2019
ADM	CALCR	CellPhoneDB	CellPhoneDB
ADM	CALCR	EMBRACE	EMBRACE
ADM	CALCR	Fantom5_LRdb	Fantom5_LRdb
ADM	CALCR	Guide2Pharma	Guide2Pharma
ADM	CALCR	Guide2Pharma_CellPhoneDB	Guide2Pharma_CellPhoneDB
ADM	CALCR	Guide2Pharma_LRdb	Guide2Pharma_LRdb
ADM	CALCR	LRdb	LRdb
ADM	CALCR	Ramilowski2015	Ramilowski2015
ADM	CALCR	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
ADM	CALCR	iTALK	iTALK
ADM	RAMP1	Guide2Pharma	Guide2Pharma
ADM2	CALCR	Baccin2019	Baccin2019
ADM2	CALCR	CellPhoneDB	CellPhoneDB
ADM2	CALCR	Fantom5_LRdb	Fantom5_LRdb
ADM2	CALCR	Guide2Pharma	Guide2Pharma
ADM2	CALCR	Guide2Pharma_CellPhoneDB	Guide2Pharma_CellPhoneDB
ADM2	CALCR	Guide2Pharma_LRdb	Guide2Pharma_LRdb
ADM2	CALCR	LRdb	LRdb
ADM2	CALCR	Ramilowski2015	Ramilowski2015
ADM2	CALCR	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
ADM2	CALCR	iTALK	iTALK
ADM2	RAMP1	Baccin2019	Baccin2019
ADM2	RAMP1	Fantom5_LRdb	Fantom5_LRdb
ADM2	RAMP1	Guide2Pharma	Guide2Pharma
ADM2	RAMP1	HPMR_LRdb	HPMR_LRdb
ADM2	RAMP1	LRdb	LRdb
ADM2	RAMP1	Ramilowski2015	Ramilowski2015
ADM2	RAMP1	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
ADM2	RAMP1	Wang	Wang
ADM2	RAMP1	iTALK	iTALK
CALCA	CALCR	CellPhoneDB	CellPhoneDB
CALCA	CALCR	Fantom5_LRdb	Fantom5_LRdb
CALCA	CALCR	Guide2Pharma	Guide2Pharma
CALCA	CALCR	Guide2Pharma_CellPhoneDB	Guide2Pharma_CellPhoneDB
CALCA	CALCR	Guide2Pharma_LRdb	Guide2Pharma_LRdb
CALCA	CALCR	HPMR_LRdb	HPMR_LRdb
CALCA	CALCR	ICELLNET	ICELLNET
CALCA	CALCR	LRdb	LRdb
CALCA	CALCR	Ramilowski2015	Ramilowski2015
CALCA	CALCR	Wang	Wang
CALCA	CALCR	iTALK	iTALK
CALCA	RAMP1	Fantom5_LRdb	Fantom5_LRdb
CALCA	RAMP1	Guide2Pharma	Guide2Pharma
CALCA	RAMP1	HPMR_LRdb	HPMR_LRdb
CALCA	RAMP1	HPRD	HPRD
CALCA	RAMP1	HPRD_LRdb	HPRD_LRdb
CALCA	RAMP1	LRdb	LRdb
CALCA	RAMP1	Ramilowski2015	Ramilowski2015
CALCA	RAMP1	Wang	Wang
CALCA	RAMP1	iTALK	iTALK
IAPP	CALCR	Baccin2019	Baccin2019
IAPP	CALCR	CellPhoneDB	CellPhoneDB
IAPP	CALCR	Fantom5_LRdb	Fantom5_LRdb
IAPP	CALCR	Guide2Pharma	Guide2Pharma
IAPP	CALCR	Guide2Pharma_CellPhoneDB	Guide2Pharma_CellPhoneDB
IAPP	CALCR	Guide2Pharma_LRdb	Guide2Pharma_LRdb
IAPP	CALCR	HPMR_LRdb	HPMR_LRdb
IAPP	CALCR	LRdb	LRdb
IAPP	CALCR	Ramilowski2015	Ramilowski2015
IAPP	CALCR	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
IAPP	CALCR	Wang	Wang
IAPP	CALCR	iTALK	iTALK
IAPP	RAMP1	Baccin2019	Baccin2019
IAPP	RAMP1	Fantom5_LRdb	Fantom5_LRdb
IAPP	RAMP1	Guide2Pharma	Guide2Pharma
IAPP	RAMP1	HPRD	HPRD
IAPP	RAMP1	HPRD_LRdb	HPRD_LRdb
IAPP	RAMP1	LRdb	LRdb
IAPP	RAMP1	Ramilowski2015	Ramilowski2015
IAPP	RAMP1	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
IAPP	RAMP1	iTALK	iTALK
CALCB	CALCR	Baccin2019	Baccin2019
CALCB	CALCR	CellPhoneDB	CellPhoneDB
CALCB	CALCR	EMBRACE	EMBRACE
CALCB	CALCR	Fantom5_LRdb	Fantom5_LRdb
CALCB	CALCR	Guide2Pharma	Guide2Pharma
CALCB	CALCR	Guide2Pharma_CellPhoneDB	Guide2Pharma_CellPhoneDB
CALCB	CALCR	Guide2Pharma_LRdb	Guide2Pharma_LRdb
CALCB	CALCR	LRdb	LRdb
CALCB	CALCR	Ramilowski2015	Ramilowski2015
CALCB	CALCR	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
CALCB	CALCR	Wang	Wang
CALCB	CALCR	iTALK	iTALK
CALCB	RAMP1	Baccin2019	Baccin2019
CALCB	RAMP1	EMBRACE	EMBRACE
CALCB	RAMP1	Fantom5_LRdb	Fantom5_LRdb
CALCB	RAMP1	Guide2Pharma	Guide2Pharma
CALCB	RAMP1	HPMR	HPMR
CALCB	RAMP1	HPMR_LRdb	HPMR_LRdb
CALCB	RAMP1	LRdb	LRdb
CALCB	RAMP1	Ramilowski2015	Ramilowski2015
CALCB	RAMP1	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
CALCB	RAMP1	Wang	Wang
CALCB	RAMP1	iTALK	iTALK
IAPP	RAMP2	Baccin2019	Baccin2019
IAPP	RAMP2	Fantom5_LRdb	Fantom5_LRdb
IAPP	RAMP2	Guide2Pharma	Guide2Pharma
IAPP	RAMP2	HPRD	HPRD
IAPP	RAMP2	HPRD_LRdb	HPRD_LRdb
IAPP	RAMP2	LRdb	LRdb
IAPP	RAMP2	Ramilowski2015	Ramilowski2015
IAPP	RAMP2	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
IAPP	RAMP2	Reactome_LRdb	Reactome_LRdb
IAPP	RAMP2	iTALK	iTALK
IAPP	RAMP3	Fantom5_LRdb	Fantom5_LRdb
IAPP	RAMP3	Guide2Pharma	Guide2Pharma
IAPP	RAMP3	LRdb	LRdb
IAPP	RAMP3	Reactome_LRdb	Reactome_LRdb
IAPP	RAMP3	iTALK	iTALK
AMH	ACVR1	Fantom5_LRdb	Fantom5_LRdb
AMH	ACVR1	Guide2Pharma	Guide2Pharma
AMH	ACVR1	LRdb	LRdb
AMH	ACVR1	Ramilowski2015	Ramilowski2015
AMH	ACVR1	Wang	Wang
AMH	ACVR1	iTALK	iTALK
APLN	APLNR	Baccin2019	Baccin2019
APLN	APLNR	CellPhoneDB	CellPhoneDB
APLN	APLNR	EMBRACE	EMBRACE
APLN	APLNR	Fantom5_LRdb	Fantom5_LRdb
APLN	APLNR	Guide2Pharma	Guide2Pharma
APLN	APLNR	Guide2Pharma_CellPhoneDB	Guide2Pharma_CellPhoneDB
APLN	APLNR	Guide2Pharma_LRdb	Guide2Pharma_LRdb
APLN	APLNR	HPMR	HPMR
APLN	APLNR	HPMR_LRdb	HPMR_LRdb
APLN	APLNR	HPRD	HPRD
APLN	APLNR	HPRD_LRdb	HPRD_LRdb
APLN	APLNR	LRdb	LRdb
APLN	APLNR	Ramilowski2015	Ramilowski2015
APLN	APLNR	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
APLN	APLNR	Wang	Wang
APLN	APLNR	iTALK	iTALK
APELA	APLNR	CellPhoneDB	CellPhoneDB
APELA	APLNR	Guide2Pharma	Guide2Pharma
APELA	APLNR	Guide2Pharma_CellPhoneDB	Guide2Pharma_CellPhoneDB
AGT	AGTR1	CellPhoneDB	CellPhoneDB
AGT	AGTR1	Fantom5_LRdb	Fantom5_LRdb
AGT	AGTR1	Guide2Pharma	Guide2Pharma
AGT	AGTR1	Guide2Pharma_CellPhoneDB	Guide2Pharma_CellPhoneDB
AGT	AGTR1	Guide2Pharma_LRdb	Guide2Pharma_LRdb
AGT	AGTR1	HPMR	HPMR
AGT	AGTR1	HPMR_LRdb	HPMR_LRdb
AGT	AGTR1	HPRD	HPRD
AGT	AGTR1	HPRD_LRdb	HPRD_LRdb
AGT	AGTR1	LRdb	LRdb
AGT	AGTR1	Ramilowski2015	Ramilowski2015
AGT	AGTR1	SIGNOR	SIGNOR
AGT	AGTR1	Wang	Wang
AGT	AGTR1	iTALK	iTALK
PROS1	AXL	Baccin2019	Baccin2019
PROS1	AXL	CellPhoneDB	CellPhoneDB
PROS1	AXL	EMBRACE	EMBRACE
PROS1	AXL	Fantom5_LRdb	Fantom5_LRdb
PROS1	AXL	Guide2Pharma	Guide2Pharma
PROS1	AXL	Guide2Pharma_CellPhoneDB	Guide2Pharma_CellPhoneDB
PROS1	AXL	Guide2Pharma_LRdb	Guide2Pharma_LRdb
PROS1	AXL	HPMR_LRdb	HPMR_LRdb
PROS1	AXL	LRdb	LRdb
PROS1	AXL	Ramilowski2015	Ramilowski2015
PROS1	AXL	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
PROS1	AXL	SIGNOR	SIGNOR
PROS1	AXL	Wang	Wang
PROS1	AXL	iTALK	iTALK
TNFSF13B	TNFRSF13C	Baccin2019	Baccin2019
TNFSF13B	TNFRSF13C	CellPhoneDB	CellPhoneDB
TNFSF13B	TNFRSF13C	CellPhoneDB_ICELLNET	CellPhoneDB_ICELLNET
TNFSF13B	TNFRSF13C	EMBRACE	EMBRACE
TNFSF13B	TNFRSF13C	Fantom5_LRdb	Fantom5_LRdb
TNFSF13B	TNFRSF13C	Guide2Pharma	Guide2Pharma
TNFSF13B	TNFRSF13C	Guide2Pharma_CellPhoneDB	Guide2Pharma_CellPhoneDB
TNFSF13B	TNFRSF13C	Guide2Pharma_ICELLNET	Guide2Pharma_ICELLNET
TNFSF13B	TNFRSF13C	Guide2Pharma_LRdb	Guide2Pharma_LRdb
TNFSF13B	TNFRSF13C	HPMR	HPMR
TNFSF13B	TNFRSF13C	HPMR_ICELLNET	HPMR_ICELLNET
TNFSF13B	TNFRSF13C	HPMR_LRdb	HPMR_LRdb
TNFSF13B	TNFRSF13C	HPRD	HPRD
TNFSF13B	TNFRSF13C	HPRD_LRdb	HPRD_LRdb
TNFSF13B	TNFRSF13C	ICELLNET	ICELLNET
TNFSF13B	TNFRSF13C	InnateDB	InnateDB
TNFSF13B	TNFRSF13C	LRdb	LRdb
TNFSF13B	TNFRSF13C	Ramilowski2015	Ramilowski2015
TNFSF13B	TNFRSF13C	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
TNFSF13B	TNFRSF13C	Ramilowski2015_ICELLNET	Ramilowski2015_ICELLNET
TNFSF13B	TNFRSF13C	Reactome_ICELLNET	Reactome_ICELLNET
TNFSF13B	TNFRSF13C	SIGNOR	SIGNOR
TNFSF13B	TNFRSF13C	UniProt_LRdb	UniProt_LRdb
TNFSF13B	TNFRSF13C	Wang	Wang
TNFSF13B	TNFRSF13C	iTALK	iTALK
NMB	NMBR	Baccin2019	Baccin2019
NMB	NMBR	EMBRACE	EMBRACE
NMB	NMBR	Fantom5_LRdb	Fantom5_LRdb
NMB	NMBR	Guide2Pharma	Guide2Pharma
NMB	NMBR	Guide2Pharma_LRdb	Guide2Pharma_LRdb
NMB	NMBR	HPMR	HPMR
NMB	NMBR	HPMR_LRdb	HPMR_LRdb
NMB	NMBR	HPRD	HPRD
NMB	NMBR	HPRD_LRdb	HPRD_LRdb
NMB	NMBR	LRdb	LRdb
NMB	NMBR	Ramilowski2015	Ramilowski2015
NMB	NMBR	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
NMB	NMBR	SIGNOR	SIGNOR
NMB	NMBR	Wang	Wang
NMB	NMBR	iTALK	iTALK
GRP	GRPR	Baccin2019	Baccin2019
GRP	GRPR	CellPhoneDB	CellPhoneDB
GRP	GRPR	Fantom5_LRdb	Fantom5_LRdb
GRP	GRPR	Guide2Pharma	Guide2Pharma
GRP	GRPR	Guide2Pharma_CellPhoneDB	Guide2Pharma_CellPhoneDB
GRP	GRPR	Guide2Pharma_LRdb	Guide2Pharma_LRdb
GRP	GRPR	HPMR	HPMR
GRP	GRPR	HPMR_LRdb	HPMR_LRdb
GRP	GRPR	HPRD	HPRD
GRP	GRPR	HPRD_LRdb	HPRD_LRdb
GRP	GRPR	LRdb	LRdb
GRP	GRPR	Ramilowski2015	Ramilowski2015
GRP	GRPR	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
GRP	GRPR	SIGNOR	SIGNOR
GRP	GRPR	Wang	Wang
GRP	GRPR	iTALK	iTALK
NMB	GRPR	Baccin2019	Baccin2019
NMB	GRPR	Fantom5_LRdb	Fantom5_LRdb
NMB	GRPR	Guide2Pharma	Guide2Pharma
NMB	GRPR	Guide2Pharma_LRdb	Guide2Pharma_LRdb
NMB	GRPR	HPMR_LRdb	HPMR_LRdb
NMB	GRPR	LRdb	LRdb
NMB	GRPR	Ramilowski2015	Ramilowski2015
NMB	GRPR	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
NMB	GRPR	Wang	Wang
NMB	GRPR	iTALK	iTALK
TNFSF13	TNFRSF17	Baccin2019	Baccin2019
TNFSF13	TNFRSF17	CellPhoneDB	CellPhoneDB
TNFSF13	TNFRSF17	EMBRACE	EMBRACE
TNFSF13	TNFRSF17	Fantom5_LRdb	Fantom5_LRdb
TNFSF13	TNFRSF17	Guide2Pharma	Guide2Pharma
TNFSF13	TNFRSF17	Guide2Pharma_LRdb	Guide2Pharma_LRdb
TNFSF13	TNFRSF17	HPMR	HPMR
TNFSF13	TNFRSF17	HPMR_LRdb	HPMR_LRdb
TNFSF13	TNFRSF17	HPRD	HPRD
TNFSF13	TNFRSF17	HPRD_LRdb	HPRD_LRdb
TNFSF13	TNFRSF17	ICELLNET	ICELLNET
TNFSF13	TNFRSF17	Kirouac2010	Kirouac2010
TNFSF13	TNFRSF17	LRdb	LRdb
TNFSF13	TNFRSF17	Ramilowski2015	Ramilowski2015
TNFSF13	TNFRSF17	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
TNFSF13	TNFRSF17	Reactome_ICELLNET	Reactome_ICELLNET
TNFSF13	TNFRSF17	SIGNOR	SIGNOR
TNFSF13	TNFRSF17	UniProt_LRdb	UniProt_LRdb
TNFSF13	TNFRSF17	Wang	Wang
TNFSF13	TNFRSF17	iTALK	iTALK
TNFSF13B	TNFRSF17	Baccin2019	Baccin2019
TNFSF13B	TNFRSF17	BioGRID	BioGRID
TNFSF13B	TNFRSF17	CellPhoneDB	CellPhoneDB
TNFSF13B	TNFRSF17	CellPhoneDB_ICELLNET	CellPhoneDB_ICELLNET
TNFSF13B	TNFRSF17	EMBRACE	EMBRACE
TNFSF13B	TNFRSF17	Fantom5_LRdb	Fantom5_LRdb
TNFSF13B	TNFRSF17	Guide2Pharma	Guide2Pharma
TNFSF13B	TNFRSF17	Guide2Pharma_LRdb	Guide2Pharma_LRdb
TNFSF13B	TNFRSF17	HPMR_LRdb	HPMR_LRdb
TNFSF13B	TNFRSF17	HPRD	HPRD
TNFSF13B	TNFRSF17	HPRD_LRdb	HPRD_LRdb
TNFSF13B	TNFRSF17	ICELLNET	ICELLNET
TNFSF13B	TNFRSF17	InnateDB	InnateDB
TNFSF13B	TNFRSF17	LRdb	LRdb
TNFSF13B	TNFRSF17	Lit-BM-17	Lit-BM-17
TNFSF13B	TNFRSF17	Ramilowski2015	Ramilowski2015
TNFSF13B	TNFRSF17	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
TNFSF13B	TNFRSF17	Ramilowski2015_ICELLNET	Ramilowski2015_ICELLNET
TNFSF13B	TNFRSF17	Reactome_ICELLNET	Reactome_ICELLNET
TNFSF13B	TNFRSF17	UniProt_LRdb	UniProt_LRdb
