pvalue,log2FoldChange,pct.1,pct.2,padj,Gene,comparison
8.96E-14,0.373513392,0.9,0.865,1.90E-09,GIGYF2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
9.63E-14,-0.422478595,0.52,0.946,2.04E-09,CD55,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
9.88E-14,-0.508280296,0.68,0.963,2.09E-09,GALNT1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.09E-13,-0.474018086,0.6,0.959,2.31E-09,FAM213A,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.10E-13,0.365148861,0.66,0.37,2.34E-09,CLK1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.12E-13,-0.587204679,0.82,0.989,2.37E-09,GPX4,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.14E-13,-0.468963587,0.7,0.969,2.41E-09,CALM3,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.14E-13,-0.376517419,0.56,0.95,2.42E-09,COPB2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.16E-13,-0.436174606,0.46,0.902,2.47E-09,ST6GALNAC1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.22E-13,0.447081096,0.86,0.704,2.59E-09,ESF1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.26E-13,-0.318132876,0.32,0.83,2.67E-09,VTA1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.41E-13,0.338949235,0.74,0.512,2.99E-09,FOXJ3,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.43E-13,-0.412921657,0.56,0.922,3.02E-09,FKBP3,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.51E-13,0.397186018,0.88,0.732,3.20E-09,SAFB2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.51E-13,0.32987368,0.42,0.355,3.21E-09,STK19,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.58E-13,-0.346487325,0.52,0.93,3.35E-09,RTN3,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.65E-13,-0.416117331,0.62,0.974,3.49E-09,PPIB,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.66E-13,-0.519300705,0.7,0.974,3.51E-09,FAM3B,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.68E-13,-0.412912707,0.52,0.935,3.55E-09,DNPH1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.68E-13,-0.472927211,0.64,0.937,3.55E-09,NDUFB9,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.72E-13,0.435270545,0.8,0.658,3.64E-09,ST5,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.73E-13,-0.479612988,0.82,0.983,3.67E-09,CLTB,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.78E-13,-0.395284983,0.6,0.959,3.77E-09,UQCRC1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.78E-13,0.409485322,0.68,0.514,3.77E-09,PELI1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.79E-13,-0.502251439,0.8,0.978,3.78E-09,ATPIF1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.85E-13,-0.518185669,0.92,0.978,3.93E-09,UQCRH,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.86E-13,-0.382394503,0.5,0.919,3.94E-09,EMC7,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.88E-13,0.468234948,0.86,0.885,3.99E-09,PRPF38B,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.89E-13,0.441830546,0.86,0.852,4.00E-09,FNBP4,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.10E-13,0.515511544,0.72,0.719,4.45E-09,GABPB1-AS1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.11E-13,-0.488522083,0.86,0.985,4.47E-09,CDC42,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.19E-13,-0.433126559,0.62,0.956,4.63E-09,CYC1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.20E-13,-0.399994944,0.6,0.935,4.66E-09,TMED2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.21E-13,0.261830717,0.64,0.636,4.68E-09,MYD88,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.25E-13,-0.448169747,0.72,0.987,4.76E-09,APP,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.30E-13,-0.449549202,0.7,0.98,4.86E-09,SEC62,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.44E-13,-0.494584435,0.44,0.895,5.17E-09,AOC1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.49E-13,-0.476643188,0.8,0.974,5.28E-09,IQGAP1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.50E-13,-0.456849252,0.56,0.941,5.30E-09,NDUFA12,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.52E-13,0.33124572,0.74,0.599,5.34E-09,NFIX,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.68E-13,-0.549467366,0.86,0.978,5.68E-09,COX7B,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.69E-13,-0.549639992,0.72,0.985,5.70E-09,HSPA5,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.91E-13,0.363258501,0.64,0.512,6.16E-09,FRMD4B,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.91E-13,-0.406848769,0.44,0.889,6.16E-09,VASP,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.11E-13,0.346318369,0.76,0.795,6.58E-09,ZNF217,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.14E-13,0.284976088,0.6,0.383,6.66E-09,TOR1B,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.35E-13,0.505788804,0.38,0.059,7.09E-09,ANKRD33B,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.49E-13,0.409955979,0.76,0.68,7.40E-09,TICAM1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.58E-13,0.252454543,0.58,0.536,7.59E-09,TRIM5,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.96E-13,0.356701503,0.72,0.495,8.39E-09,PLEKHM2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.98E-13,-0.425718124,0.52,0.904,8.43E-09,ALAS1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.11E-13,-0.612007782,0.44,0.867,8.70E-09,SLPI,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.30E-13,-0.453609261,0.48,0.898,9.11E-09,PGRMC2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.37E-13,-0.298104237,0.26,0.791,9.26E-09,SNX14,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.45E-13,-0.444214605,0.7,0.972,9.44E-09,NDUFB7,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.77E-13,-0.522201338,0.68,0.972,1.01E-08,TUBA1B,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
5.34E-13,0.411085913,0.86,0.834,1.13E-08,IL6ST,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
5.36E-13,-0.423915863,0.46,0.898,1.14E-08,AGPAT2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
5.47E-13,-0.419744485,0.52,0.917,1.16E-08,SURF4,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
5.89E-13,0.525447147,1,0.998,1.25E-08,MT-ND3,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
6.05E-13,-0.344024591,0.3,0.782,1.28E-08,TCEAL8,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
6.42E-13,-0.492093955,0.62,0.943,1.36E-08,NPC2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
6.45E-13,-0.492565713,0.64,0.941,1.37E-08,LAMTOR5,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
6.69E-13,0.354324486,0.66,0.399,1.42E-08,NBPF14,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
6.86E-13,-0.607648523,0.88,0.991,1.45E-08,TPM4,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
6.95E-13,-0.401162943,0.44,0.876,1.47E-08,POR,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
7.06E-13,0.362036267,0.82,0.682,1.49E-08,THUMPD3-AS1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
7.46E-13,-0.437602679,0.86,0.985,1.58E-08,TGOLN2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
7.69E-13,0.323881341,0.84,0.834,1.63E-08,ZNF644,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
7.77E-13,-0.425360617,0.64,0.956,1.65E-08,UGP2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
7.82E-13,-0.322823525,0.42,0.887,1.66E-08,PCMT1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
7.96E-13,-0.412682455,0.88,0.983,1.69E-08,ALDOA,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
8.03E-13,-0.684205545,0.84,0.969,1.70E-08,GPX1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
8.11E-13,-0.473876319,0.4,0.861,1.72E-08,EMP1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
8.17E-13,0.324884216,0.7,0.612,1.73E-08,CASP8,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
8.17E-13,0.623076101,0.54,0.135,1.73E-08,EGOT,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
8.85E-13,0.294930062,0.34,0.041,1.87E-08,CD274,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
8.95E-13,-0.362243704,0.46,0.9,1.90E-08,CNIH4,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
9.61E-13,-0.551476014,0.78,0.972,2.04E-08,SEPW1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.00E-12,-0.392947266,0.92,0.985,2.13E-08,YWHAE,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.06E-12,-0.399294267,0.5,0.904,2.25E-08,SPCS3,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.10E-12,0.33250288,0.7,0.617,2.33E-08,INO80,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.10E-12,-0.405028274,0.58,0.93,2.34E-08,PON2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.11E-12,0.335843296,0.8,0.619,2.36E-08,TRIM15,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.12E-12,-0.435916947,0.84,0.998,2.37E-08,GCNT3,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.14E-12,-0.526690374,0.64,0.941,2.42E-08,PHPT1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.15E-12,-0.50947002,0.66,0.969,2.44E-08,S100A14,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.17E-12,-0.452833547,0.32,0.81,2.47E-08,ACSL5,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.17E-12,-0.544080697,0.66,0.959,2.48E-08,OCIAD2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.17E-12,-0.430589018,0.5,0.917,2.48E-08,ABHD2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.21E-12,0.475923518,0.98,0.904,2.56E-08,BDP1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.24E-12,-0.379528985,0.48,0.895,2.63E-08,CORO1B,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.25E-12,-0.347758947,0.32,0.824,2.64E-08,FUCA1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.26E-12,-0.37162911,0.54,0.926,2.66E-08,PSMD14,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.27E-12,-0.395956324,0.56,0.928,2.69E-08,MCFD2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.28E-12,-0.449952224,0.86,0.985,2.72E-08,PSMA7,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.33E-12,-0.484009,0.98,1,2.81E-08,ACTG1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.34E-12,0.285612924,0.78,0.78,2.85E-08,RBM26,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.34E-12,-0.448684078,0.62,0.956,2.85E-08,TARS,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.36E-12,-0.353767767,0.54,0.926,2.89E-08,PSMC1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.38E-12,-0.516052958,0.4,0.856,2.93E-08,BTNL8,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.39E-12,0.32751779,0.68,0.667,2.94E-08,PURB,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.42E-12,-0.517752151,0.66,0.935,3.01E-08,FKBP1A,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.44E-12,0.469746155,0.9,0.891,3.05E-08,CDK12,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.47E-12,-0.749996872,0.88,0.95,3.12E-08,FABP2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.47E-12,0.66610806,0.86,0.745,3.12E-08,RCAN1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.48E-12,-0.397359944,0.44,0.871,3.13E-08,SDC1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.49E-12,0.402979129,0.84,0.795,3.15E-08,EPHA2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.50E-12,-0.503696606,0.62,0.926,3.18E-08,HSBP1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.54E-12,0.422656291,0.96,0.943,3.26E-08,NIPBL,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.63E-12,0.332310582,0.68,0.556,3.44E-08,ZNF131,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.65E-12,-0.474930587,0.7,0.961,3.50E-08,NDUFA1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.67E-12,0.270581637,0.72,0.636,3.53E-08,RNF115,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.69E-12,-0.412263541,0.5,0.906,3.58E-08,MGST2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.70E-12,0.528216081,0.98,0.922,3.60E-08,BAZ2B,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.70E-12,-0.680588385,0.94,1,3.60E-08,AGR2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.71E-12,0.518961381,0.8,0.614,3.63E-08,DUSP1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.84E-12,-0.632743213,0.74,0.967,3.90E-08,FDPS,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.94E-12,-0.455869204,0.68,0.961,4.10E-08,SNRPD3,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.95E-12,0.339819516,0.7,0.399,4.13E-08,PDE10A,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.95E-12,0.605071493,0.92,0.913,4.14E-08,GADD45A,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.99E-12,-0.473460506,0.6,0.935,4.21E-08,PPP1R14D,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.01E-12,0.324281568,0.68,0.723,4.25E-08,BCL9L,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.02E-12,0.368070018,0.7,0.516,4.28E-08,AGO3,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.04E-12,-0.396231082,0.64,0.959,4.32E-08,TLN1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.08E-12,-0.435717254,0.78,0.969,4.42E-08,PSMB1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.10E-12,-0.459230695,0.96,1,4.46E-08,SPTBN1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.14E-12,0.470086825,0.92,0.922,4.54E-08,JMJD1C,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.15E-12,0.3457143,0.6,0.368,4.55E-08,RAB30-AS1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.23E-12,0.28664421,0.7,0.627,4.72E-08,PARP12,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.24E-12,0.627226922,1,0.993,4.75E-08,ELF3,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.34E-12,0.262446634,0.52,0.268,4.96E-08,ZRSR2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.36E-12,-0.471253587,0.74,0.983,5.00E-08,COL17A1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.38E-12,-0.499285262,0.94,0.993,5.05E-08,RPS9,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.39E-12,0.600065272,0.82,0.784,5.05E-08,HES4,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.55E-12,-0.384673298,0.62,0.943,5.41E-08,SKAP2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.57E-12,-0.61530826,0.96,0.996,5.45E-08,MYH9,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.67E-12,0.416354056,0.8,0.63,5.65E-08,RSBN1L,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.68E-12,-0.388861547,0.48,0.88,5.68E-08,MAN2A1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.68E-12,-0.329771517,0.46,0.9,5.69E-08,RAB6A,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.70E-12,0.348137802,0.94,0.95,5.73E-08,ZNF207,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.75E-12,-0.541200106,0.72,0.956,5.83E-08,GLRX,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.85E-12,0.250137458,0.58,0.447,6.05E-08,PRKD2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.05E-12,-0.383691191,0.6,0.956,6.47E-08,GALNT3,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.15E-12,0.840403999,1,1,6.67E-08,NEAT1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.15E-12,0.274222665,0.6,0.519,6.68E-08,ADNP2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.21E-12,0.385864593,0.84,0.671,6.80E-08,ATXN7,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.41E-12,-0.736690625,0.54,0.902,7.23E-08,DPP4,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.47E-12,0.649083633,0.9,0.922,7.35E-08,NEDD4L,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.50E-12,-0.332328921,0.38,0.839,7.41E-08,MAPK3,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.53E-12,-0.519494443,0.98,0.998,7.48E-08,RPL41,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.56E-12,-0.318965842,0.6,0.959,7.54E-08,KDELR2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.61E-12,-0.446822788,0.74,0.98,7.65E-08,SOD1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.61E-12,0.365784376,0.76,0.651,7.66E-08,MDM4,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
