B.cell_control,CTL_control,MC_control,MoD.Ma_control,moDC_control,NKT_control,NKT.p_control,nrMa_control,pDC_control,rMa_control,Treg_control
LRRC34,0,0.447230455236893,0,0,0,0,0,0,0,0,0.0765784737910173
RP11-362K14.7,0,0,0,0,0,0,0,0,0,0,0
RP11-362K14.6,0,0.0457540263543192,0,0,0,0,0,0,0,0,0
RP11-379K17.4,0,0,0,0,0,0,0,0,0,0,0
SEC62,2.1817613756575,3.20678740984639,2.40877655793835,1.63206627753167,0,0,2.21577696069403,3.72156718838289,4.57539483282963,1.15845708344814,2.93091891764815
SEC62-AS1,0,0,0,0,0,0,0,0,0,0,0.0517973686936704
GPR160,0,0,0,0.163988192850115,0,0,0.0348014834265421,0.111893369979,0.529661016949152,0.541190836949472,0
PHC3,0.799139436931131,2.28613606448553,0.955865905086121,0,0,0,0.0602769836379887,0.475003607988326,2.79485746226942,0.0461552663158866,1.69202331538669
RP11-379K17.12,0.155798256197783,0.0608124543906592,0,0,0,0,0,0,0,0,0
PRKCI,0.0499720156712241,0.446065306135574,0.20633872565203,0,0,0,0.0441274666416375,0,0.529661016949152,0.0213483625805901,0.360250174600893
SKIL,3.00149123043365,1.15133271281251,0.44907490569427,4.71537152301584,0,0,0.00932598321509541,2.80403086999683,1.58898305084746,0.381141461121285,1.23501283770605
CLDN11,0.0760490972972151,0,0,0,0,0,0,0,0,0,0
RPL22L1,2.12896918205157,0.476767070584155,0.6232859636001,0.819940964250574,0,0,0.294750403384114,0.525568036693896,4.57539483282963,1.36349174004445,0.924620848813082
EIF5A2,0,0,0.20633872565203,0,0,0,0,0,0,0,0
TNIK,0,0.26512387776236,1.81761826208445,0,0,0,0.00932598321509541,0,0,0,0.46831019946567
PLD1,0,0,0.20633872565203,0,0,0,0.0186519664301908,0.506869790291921,0,0,0.269889424364394
PP13439,0,0,0.224537452847135,0,0,0,0,0,0,0,0.217664630998341
TMEM212,0,0,0,0,0,0,0,0,0,0,0
FNDC3B,0,0.325668814924764,0.224537452847135,0.163988192850115,0,0,0.447489756459367,2.0938948428753,0,0,0.0458610410456317
AC092964.2,0,0,0,0,0,0,0,0,0,0,0
TNFSF10,0.260244043551803,0.684677185615813,4.76949617608621,0.163988192850115,0,0,4.9553808028895,0.989915118516049,0,0.191097696404239,0.594609763720254
NCEH1,0.0499720156712241,0.0711845102505695,0.224537452847135,0,0,0,0.00932598321509541,0.0994892374335247,0,0.0195400277468394,0.0823858955346845
ECT2,0,0,0,0,0,0,0.408719204863575,0,0,0.0374321542204754,0
NAALADL2,0,0,0.20633872565203,0,0,0,0,0,0,0,0.0461424880029531
RP11-255G21.1,0,0,0,0,0,0,0,0,0,0,0
TBL1XR1,1.24263182239797,2.22875529646079,0.20633872565203,1.84438050258475,0,0,1.76963819169862,0.716993103916038,1.39742873113471,1.1685402313753,2.6087349054481
LINC00501,0,0,0,0,0,0,0,0,0,0,0
RP11-33A14.1,0,0,0,0,0,0,0,0,0,0,0
RP11-385J1.2,0,0,0,0,0,0,0,0,0,0,0
ZMAT3,0.111326342039053,0.336242224784924,0,0,0,0,0.541403860209523,0,0,0,0.0461424880029531
PIK3CA,0.418777125713918,0.272780092551701,0.20633872565203,0,0,0,0,0.209857741464421,0,0,0.416933346182871
KCNMB3,0,0.0552730488613752,0,0,0,0,0,0,0,0,0
ZNF639,0.172666373934271,0.31254533060985,0,0,0,0,0.0528256156432014,0.0322313436924872,0,0,0
MFN1,0.458904256735817,0.652505238673148,0.430876178499165,0.424628450106157,0,0,0.00932598321509541,0.057757562630857,0,0.0950454589432456,0.542062526349087
RP11-145M9.4,0,0,0,0,0,0,0,0.313664807382891,0,0,0
AC007620.3,0,0.0550660792951542,0.224537452847135,0,0,0,0.00932598321509541,0,0,0,0
GNB4,0.0714694110920526,0,0.20633872565203,0.651295787827442,0,0,0,0.371945690728168,0,0.0195400277468394,0
RP11-145M9.5,0,0,0,0,0,0,0,0,0,0,0
ACTL6A,0.439267373795128,0.111819768284939,0.20633872565203,0,0,0,0.591601282358057,0.392349192712617,0,0,0.147261748319604
MRPL47,0.408244420075536,0.211620722488513,0,1.15193523888845,0,0,0.996021201210131,0.321526395726871,1.58898305084746,1.61261093277802,0.936063273366132
NDUFB5,0.215703779214206,0.318147963449592,0,0,0,0,0.606618057481232,0.39547943065529,0,0.454337410277491,0.32437072843395
USP13,0.0863006368987003,0.153559114754492,0,0,0,0,0,0,0,0,0.0682710360129715
TTC14,2.03114280428119,3.59799939885602,3.00541131877398,0,0,0,0.0373039328603816,0.416627482552145,0,0,3.08243661128722
CCDC39,0,0,0,0,0,0,0,0,0,0.615006150061501,0
FXR1,1.07464413672169,1.36840167107099,0.879951084193435,0.163988192850115,0,0,0.419312327380942,0.317837631803562,0,0.131390588125452,0.841233059769443
DNAJC19,0.395643663471193,0.759518935263497,1.84320668803583,0.163988192850115,0,0,0.655140199226479,0.0739483618589139,0,0.502008032128514,0.851650831466435
SOX2,0,0,0,0,0,0,0.3723036107031,0,0,0,0.0655007532586625
RP11-416O18.1,0,0,0,0,0,0,0,0,0,0,0
RP11-139K4.2,0,0,0,0,0,0,0,0,0,0,0
RP11-646E18.2,0,0,0,0,0,0,0,0,0,0,0
RP11-646E18.4,0,0,0,0,0,0,0,0,0,0,0
ATP11B,0.86138452073736,1.45196347785602,0,0.383478974237297,0,0,0.0254755002114466,0.883297315370342,1.05932203389831,0,0.317190751140549
RP11-531F16.4,0,0.136053339274064,0,0,0,0,0,0,0,0,0.0549767723136975
DCUN1D1,0.766324339511413,0.290050816316015,1.35461441583909,0.706287748072245,0,0,0.271563667107614,1.28811151241657,0,0.61802558160465,0.497305511399112
MCCC1,0,0.220903393520316,1.13007696299195,0,0,0,0,0,0,0.0488901926273589,0
LAMP3,0,0.0556916907997327,0,0,0,0,0,0,0,0.406180766753117,0
MCF2L2,0.113071008593397,0.302729918848934,0,0.493973523019166,0,0,0,0,0,0,0.897851021519915
B3GNT5,0,0.0983261588937007,0,2.49516566211993,0,0,0,1.09004814282193,0,0.400814331631401,0.167421275518104
KLHL6,0.511654075906167,0.321935238597974,0.619016176956091,1.36424946394153,0,0,0,0.736150029774082,4.19228619340414,0.0390800554936788,0.260680407801791
KLHL6-AS1,0,0,0,0,0,0,0,0,0,0,0
KLHL24,0.367437057772314,0.994814002908358,0,0.877452497256463,0,0,0.56687936042097,1.07506141527508,2.98641178198217,0.0488901926273589,0.606893919992899
YEATS2,0,0.332455722650504,0.224537452847135,0.219490781387182,0,0,0,0.0200644872620603,0,0,0.276021630016221
MAP6D1,0,0,0,0,0,0,0,0,0,0,0
PARL,0.303265628117177,0.437354947125225,0.847823416447235,0.383478974237297,0,0,0.43900017986712,1.07703342273046,0,0.703727149235849,0.168520235155109
ABCC5,0.0641560274587798,0,0.224537452847135,0,0,0,0.0602769836379887,0.0955697494986845,0,0.0374321542204754,0
EIF2B5,0.328057904530045,0.551788247933927,0,0,0,0,0.0761759429726642,0.0939331426469472,0,0.365702632657263,0.237553603971799
DVL3,0.0370452693191079,0.0581260172053011,0.44907490569427,0,0,0,0.708372754181312,0.0225863135974125,0,0.0195400277468394,0.2216525179252
AP2M1,0.816800841492496,0.640848694317278,3.22247197514619,0.163988192850115,0,0,2.1405405780418,2.17421066325034,0,1.29487812587353,0.441163326653888
ABCF3,0.160008124459522,0.172770034579968,0,0,0,0,0.78952434751816,0.0200644872620603,0,0.222518914107699,0.228860737559379
ALG3,0.285142713557184,0.373500114594785,0,0,0,0,0.359060115801287,0.172075389602169,0,0.0722908985758693,0.240451643015923
ECE2,0.0370452693191079,0,0,0,0,0,0,0.0225863135974125,0,0,0.199124029765971
CAMK2N2,0,0,0,0,0,0,0,0,0,0,0
PSMD2,0.12831205491756,0.399293838717978,1.56095314149112,0,18.6915887850467,0,1.21296168846644,0.478657463448037,0,0.257817474332892,0.354772600890872
EIF4G1,0.920609913743573,1.61307523753099,0.6232859636001,0.644119231493339,0,4.07830342577488,2.57197625501831,1.21398212489704,1.39742873113471,1.64756604528154,0.914400191753947
FAM131A,0,0.110815602836879,0.430876178499165,0,0,0,0,0.0448933782267116,0,0,0
POLR2H,0.398596821248722,0,0.937667177891016,0,0,0,1.64420415672376,0.0994734035685074,0,0.582129853556507,0.401799781277696
EIF2B5-AS1,0,0,0,0,0,0,0,0,0,0,0
EPHB3,0,0,0,0,0,0,0.0186519664301908,0.0245652563752982,0,0,0
MAGEF1,0.0994328349336678,0.179866828347462,0,0,0,0,0.0254755002114466,0,0,0.114626318202659,0
RP11-329B9.4,0,0,0,0,0,0,0,0,0,0,0
RP11-329B9.1,0,0,0,0,0,0,0,0,0,0,0
VPS8,0.522590749179723,0.494639813991465,0.224537452847135,0,0,0,0.0279779496452862,1.11708026815231,1.39742873113471,0.0461552663158866,0.205330473132623
EHHADH,0,0,0,0,0,0,0,0.0208201905880246,0,0,0
MAP3K13,0.183069153767178,0.321491112985972,0.6232859636001,0.376302417903193,0,0,0.461464234022982,0.183546926535427,0,0.661524593021867,0.150421561208094
TMEM41A,0.046653541470333,0.140803000921692,0,0,0,0,0.218942943468932,0.0522958309545475,0,0,0.282129348365759
LIPH,0.0537859962780091,0,0,0,0,0,0.27938423714134,0,0,0.0461552663158866,0
SENP2,0.0662989286093137,0.34025304099418,0.506790999391851,0.493973523019166,0,0,0.00932598321509541,0.651095984958535,0,0,0
IGF2BP2,0,0,0,0.212314225053079,0,0,0.0507004427612176,0.220521107464884,2.79485746226942,0.0488901926273589,0
TRA2B,2.23281097857823,1.28630160977243,2.06774414088297,1.58173130085989,0,0,1.57493232522527,1.11208066094294,0.529661016949152,0.725006818063439,1.41314273784285
ETV5,0,0,0,0.219490781387182,0,0,0,0,0,0.065695294062726,0
DGKG,0.331823594313899,0,0,0,0,0,0,0.057757562630857,0,0.0374321542204754,0
CRYGS,0,0,0,0,0,0,0,0,0,0,0
TBCCD1,0.23675730125618,0.165985493910584,0.20633872565203,0,0,0,0,0,0,0,0
DNAJB11,0.522570334124881,0.922494724307769,0.713129725043881,1.36476009223379,0,0,0.043499632428106,0.365856770463983,2.98641178198217,0.873963861072286,1.59176118063291
FETUB,0,0,0,0,0,0,0.0466299160754771,0,0,0,0
RP11-573D15.9,0,0.139674491006889,0,0,0,0,0,0,1.39742873113471,0,0
EIF4A2,1.73536365894347,3.52574075505292,2.09987180862917,0.547467167087411,0,0,0.414252694659385,0.862315713017501,2.79485746226942,0.921350036486872,1.64077519386356
RFC4,0.16230067668917,0.239116477411914,0,0,0,0,0.211537241131301,0,0,0,0.187666335718915
RP11-573D15.2,0,0,0,0,0,0,0,0,0,0,0
ST6GAL1,0.870294706274857,0.569295603684693,0,0,0,0,0.51444162365551,0.036974180929457,0,0,0.184612622594349
RPL39L,0.0491985555304096,0.0432600795985465,0.6232859636001,0,0,0,0.882471932952452,0,0,0.229252636405319,0.0549767723136975
RTP4,0,0.190802388126986,0,0,0,0,0,0,0,0,0.0823858955346845
RP11-211G3.3,0,0,0,0,0,0,0,0,0,0,0
BCL6,0.133467271612251,0.293108594883303,0.506790999391851,1.15244586718071,0,0,0.450620040106738,0.604777368484265,0,0.178539546509552,0.315093638169079
RP11-211G3.2,0,0,0,0,0,0,0.0254755002114466,0.0560827332480876,0,0,0
RP11-132N15.3,0,0,0,0,0,0,0,0,0,0,0
LPP-AS2,0,0,0,0,0,0,0,0,0,0,0.0461424880029531
LPP,0.784651197091907,0.660553376447934,0,0,0,0,0.455041863851474,0.598230176221428,0.529661016949152,0,0.485167640519228
AC022498.1,0.0760490972972151,0.0841750841750842,0,0,0,0,0,0.0208201905880246,0,0,0
TPRG1-AS1,0,0,0,0,0,0,0,0.057757562630857,0,0,0
TPRG1,0,0.344707945942409,0.224537452847135,0,0,0,0,0,0,0,0
TPRG1-AS2,0,0,0,0,0,0,0,0,0,0,0
TP63,0,0,0,0,0,0,0.0668499597575688,0.0560827332480876,0,0,0
LEPREL1,0,0,0,0,0,0,0,0,0,0,0
LEPREL1-AS1,0,0,0,0,0,0,0,0,0,0,0
CLDN1,0,0,0,0,0,0,1.22353555388316,0,0,0.587889476778366,0
CLDN16,0,0,0,0,0,0,0,0,0,0,0
IL1RAP,0,0.0550660792951542,0,0,0,0,0.103526058404419,0.281348843147225,0,0,0.152991510334399
OSTN-AS1,0.0279634238416152,0,0,0,0,0,0,0,0,0,0
CCDC50,3.37087613991969,0.222494304609057,0,0.163988192850115,0,0,0,0.486376576319504,16.0929313791437,0.682995236684633,0.0970496894409938
FGF12,0,0,0,0,0,0,0,0,0,0,0
MB21D2,0.0279634238416152,0,0,0.163988192850115,0,0,0,0.178011504913971,0,0.114585486690085,0
HRASLS,0,0,0,0,0,0,0,0,0,0,0
ATP13A5,0,0,0,0,0,0,0,0,0,0,0
ATP13A4,0,0,0,0,0,0,0,0,0,0,0
OPA1,0.422675571330546,0.90869132387254,0.44907490569427,0.43180500644026,0,0,0.957685218701456,0.231881896954649,0.529661016949152,0.0195400277468394,0.409214730595366
RP11-699L21.1,0,0,0,0,0,0,0,0,0,0,0
RP11-135A1.3,0,0,0,0,0,0,0,0,0,0,0
RP11-135A1.2,0,0,0,0,0,0,0,0,0,0,0
HES1,0.0983971110608192,0,0,0,0,0,4.38147652132063,0.880960466183066,0,0,0
RP11-513G11.4,0,0,0,0,0,0,0,0,0,0,0
LINC00887,0,0,0,0,0,0,0.541403860209523,0,0,0,0
GP5,0,0,0,0,0,0,0,0,0,0,0
ATP13A3,0.672862645967106,0.37650604272742,0.20633872565203,2.00836869543486,0,0,1.21311799394963,3.81691962268479,1.39742873113471,0.293685756240822,0.599831572707914
LINC00884,0,0,0,0,0,0,0,0,0,0.0374321542204754,0
TMEM44-AS1,0,0,0,0,0,0,0,0,0,0,0
TMEM44,0,0,0.20633872565203,0,0,0,0,0.0245652563752982,1.39742873113471,0,0
AC046143.3,0,0,0,0,0,0,0,0,0,0,0
RP11-534C12.1,0,0,0,0,0,0,0,0,0,0,0
LSG1,0.151339274898581,0.291088939220152,0.224537452847135,0,0,0,0.340408149371096,0.122120687645056,0,0.0390800554936788,0.474190934418329
FAM43A,0.166242959951762,0,0,0,0,0,0.394664140816166,0.0225863135974125,0,0.0195400277468394,0
XXYLT1,0.0783834203389299,0.0581260172053011,0.20633872565203,0,0,0,0,0.0803438762282695,0,0.136860440748397,0
XXYLT1-AS2,0,0,0,0,0,0,0,0,0,0,0
ACAP2,1.93887881683275,1.14419728257569,1.3108272626926,1.74823906647109,0,0,0.876400107678403,1.87086128687185,2.45675076503302,0.231040719317454,1.507591233307
PPP1R2,0.858763608575818,1.23384432599392,0.412677451304061,2.32967915309326,0,4.07830342577488,0.724315931170298,0.394781102206523,0.529661016949152,2.43210217836055,1.7205068814579
APOD,0.0810241451952682,0.125628140703518,0,0,0,0,0.233623025885431,0.0200644872620603,0,0,0
RP11-141C7.4,0,0,0,0,0,0,0,0,0,0,0
AC069513.4,0,0.0836400133824022,0,0,0,0,0.00932598321509541,0,0,0,0
LINC00969,0.693622898911763,2.00446553601728,1.84320668803583,1.63924283386577,0,0,0.132382399924912,0.225180568718288,1.92708974808386,0.0195400277468394,1.50943995515655
MUC20,0,0,0,0,0,0,0.141886235616283,0,0,0.0426967251611801,0.14207922704968
MUC4,0,0,0,0,0,0,1.16740846577042,0,0,0,0.0745212012817646
AC124944.5,0,0,0,0,0,0,0,0,0,0,0
TNK2,0.70893355200785,0.39622383257704,0,0.212314225053079,0,0,0.0186519664301908,0.113840295878945,0,0.0461552663158866,0.477436732343212
TNK2-AS1,0,0,0,0,0,0,0,0,0,0,0
AC124944.3,0,0,0,0,0,0,0,0,0,0,0
RP11-480A16.1,0,0.110592382259215,0,0,0,0,0,0,0,0,0.202919730372564
TFRC,0.835932941642706,1.03235378765355,0.20633872565203,0.219490781387182,0,0,0.182713433559238,4.98147530326172,1.39742873113471,0.0461552663158866,0.602147450132437
LINC00885,0,0,0,0,0,0,0,0,0,0,0
ZDHHC19,0,0,0,0,0,0,0,0,0,0,0
SLC51A,0.211381939745551,0.384777601082507,0.20633872565203,0,0,0,0.228662708956454,0.080480306469007,0,0,0
PCYT1A,0.609173002005205,0.532410326354411,0.6554136313463,0,0,0,0,0.943340976414642,0.529661016949152,0,0.398935031778822
TCTEX1D2,0.120084924887323,0.0433500953702098,0.6232859636001,0,0,0,0.232731334946937,0.080480306469007,0,0.0488901926273589,0
TM4SF19,0,0,0,0,0,0,0,0,0,0,0
TM4SF19-AS1,0,0,0,0,0,0,0,0,0,0,0
TM4SF19.1,0,0,0,0,0,0,0,0,0,0,0
UBXN7,0.822932922183673,0.570094935819437,0,0.219490781387182,0,0,0.0254755002114466,0.610134568822466,0.529661016949152,0.065695294062726,0.6759628224714
UBXN7-AS1,0,0,0,0,0,0,0,0,0,0,0
RNF168,0.982336983801158,0.836818005842641,0,0.766957948474593,0,0,0.00932598321509541,0.547860274920065,3.32451847921858,0.221210002592815,1.32731004792139
WDR53,0,0.0550660792951542,0,0,0,0,0,0,0,0.0195400277468394,0
FBXO45,0,0,0,0.219490781387182,0,0,0.271020564353843,0.0899889063233442,0,0.114626318202659,0.254775361834703
LINC01063,0,0,0,0,0,0,0,0,0,0,0
NRROS,0.609911634941072,0.0711845102505695,0.224537452847135,0,0,0,0,0.138334452137048,2.11864406779661,0.083587420536362,0.0970496894409938
PIGX,0,0.0903427228606184,0.44907490569427,0,0,0,0.475680344047464,0.045172627194825,0,0,0.326955459454147
CEP19,0.12508130284685,0.0608124543906592,0.44907490569427,0,0,0,0,0.057757562630857,0,0.0195400277468394,0.124602828484207
PAK2,1.04809026655682,1.68836113216685,2.83965273643752,1.25174597069083,0,0,1.57340056974247,1.68118363796805,0,1.35613350632022,2.60387521198118
SENP5,0.814475318039647,1.04722812157066,0.879951084193435,0.212314225053079,0,0,0.00932598321509541,0.169728168054848,0,0.0796642011623489,1.11097596798661
NCBP2,1.50461330298404,0.866446498711935,0,0.43180500644026,0,0,0.368386099016382,0.51918088252614,0,0.0675036288964767,1.16788745529388
NCBP2-AS2,0.446052466781556,0.274939994876999,0.224537452847135,0.163988192850115,0,0,0.733036201790503,0.250610414008748,0,0.347947030411485,0.290904214640632
PIGZ,0.0370452693191079,0,0.224537452847135,0,0,0,0.00932598321509541,0.0424347353769902,0,0,0.0549767723136975
MFI2,0,0,0,0,0,0,0,0,0,0,0
MFI2-AS1,0,0.0791389680278569,0,0,0,0,0,0,0,0,0.0986241925144238
DLG1,0.490158733435304,0.965778768589817,0.430876178499165,0.493973523019166,0,0,0.386823960359628,0.11092513892675,1.39742873113471,0.0195400277468394,1.06138915380556
RP13-616I3.1,0,0.0753920386007238,0,0,0,0,0,0,0,0,0
BDH1,0,0.15863218421906,0,0,0,0,0.0696029668530841,0,0,0,0.0461424880029531
AC024560.2,0,0,0,0,0,0,0,0,0,0,0
KIAA0226,0.464408706103496,0.122725414312038,0.6232859636001,0.219490781387182,0,0,0,0.296386476479344,2.98641178198217,0.0722908985758693,0.0979398566966235
FYTTD1,0.555561214362652,0.438005755120867,0.20633872565203,0.595793199290375,0,0,0.478149046732533,0.479010972260643,2.11864406779661,1.14350832504726,0.200176161436706
LRCH3,0.404233087818144,0.53798133463912,0.6554136313463,0,0,0,0.0254755002114466,0.057757562630857,0.529661016949152,0,0.501225095854161
IQCG,0.220114423086286,0.301760481179262,0.224537452847135,0,0,0,0,0.0899889063233442,0,0,0.695152688042616
RPL35A,22.1516342433256,13.4187577436858,20.5117209509075,24.698069314782,0,43.7934920522338,24.5480824784349,16.5036330631417,9.0042372881356,44.0821542794609,15.644553021079
LMLN,0,0.0576834333179511,0,0,0,0,0,0.0644626873849744,0,0,0.250879980537795
FAM157A,0,0,0,0,0,0,0,0,0,0,0
ZNF595,0.0760490972972151,0,0,0,0,0,0,0.0446297436373584,0,0.114626318202659,0.0655007532586625
ZNF718,0.0499720156712241,0.26442996697918,0.412677451304061,0,0,0,0,0.149938941071017,0,0,0.285281908933684
ZNF141,0.150666062609163,0.533863723950072,0.430876178499165,0,0,0,0,0.214050354903463,0,0,0.178151660283523
ZNF721,0.621906102326258,1.20438560741756,0.430876178499165,0.212314225053079,0,0,0,1.27728494618975,0,0.0586200832405182,1.41395789635098
PIGG,0.177227036052176,0.32518923941776,0,0,0,0,0.0509510004228933,0,0,0,0.308208938950939
PDE6B,0.177625270648367,0.163740611254849,0.44907490569427,0.493973523019166,0,0,0,0,0,0,0
RP11-1191J2.5,0,0.126839167935058,0,0,0,0,0,0,0,0,0
ATP5I,1.73917306896872,1.90983764954084,1.97363059279518,2.55634649081454,0,4.07830342577488,7.9630583480572,2.4253668858031,4.04573381588047,3.24830690609949,3.00327184137634
MYL5,0.0279634238416152,0,0,0,0,0,0.043499632428106,0,0,0.0374321542204754,0.0874278720055954
MFSD7,0,0.0711845102505695,0,0,0,0,0,0,0,0,0
PCGF3,0.209524123451903,0.275589377050612,0.20633872565203,0,0,0,0.259098526096878,0.0715553265785105,0.529661016949152,0,0.383316757951179
RP11-440L14.4,0.0783834203389299,0,0,0,0,0,0,0.057757562630857,0,0,0.124602828484207
RP11-440L14.1,0.225262848841035,0.368182702081001,0,0,0,0,0.0254755002114466,0.517207524655809,1.39742873113471,0.0195400277468394,0.0986241925144238
CPLX1,0,0,0,0,0,0,0,0,0,0,0
GAK,0.714489552464309,0.648356567678813,1.05416214209927,0.657961715869281,0,0,0.0509510004228933,0.44097013413832,3.85417949616773,0.105862374594674,0.755992218140849
TMEM175,0.136272652569924,0.257073582239731,0,0.219490781387182,0,0,0.00932598321509541,0.057757562630857,0,0,0.309140895702807
DGKQ,0,0.0696184906711222,0,0,0,0,0.00932598321509541,0,0,0,0.139225240699266
SLC26A1,0,0,0,0,0,0,0,0,0,0,0
IDUA,0,0.164149704530532,0,0.212314225053079,0,0,0.211537241131301,0,0,0,0.0868960722975322
FGFRL1,0,0,0,0,0,0,0.00932598321509541,0,0,0,0.0458610410456317
RNF212,0,0,0,0,0,0,0.00932598321509541,0,0,0,0
AC092535.3,0,0,0,0,0,0,0,0,0,0,0
SPON2,0,0.101476112575511,0,0,0,0,0.0413744595461222,0,0,0,0.0687970830036806
CTBP1,0.329084518489013,0.852931740613315,0.224537452847135,0.651295787827442,0,0,0,0.376834762838606,0,0.151913710537242,1.71398409017729
CTBP1-AS2,0,0.434627257956331,0,0,0,0,0.471366613601557,0,0,0,0.288579180636545
MAEA,0.423382785750918,0.262492877744392,0,0.547467167087411,0,0,0.0186519664301908,0.989521780885764,0,0.109723052796345,0.844614350169231
UVSSA,0.407872691611114,0.487694486932313,0,0,0,0,0,0.057757562630857,0,0,0.546319136242616
CRIPAK,0.216615173109473,0.116504145190392,0,0,0,0,0.482129496857668,0,0,0,0
RP11-1398P2.1,0.0559268476832303,0.306322360702189,0,0,0,0,0,0.0408846778500849,0,0.0583158385817588,0.103594737387341
SLBP,0.373635227645861,0.679254069950945,0.673612358541405,0.821949908719396,0,0,0.683678655479439,0.195125327802374,0,0.348607573720436,0.556119330816246
RP11-572O17.1,0.132597857218627,0.104515050167224,0,0.212314225053079,0,0,0.228268926684027,0.439869798539632,0,0,0.250996979981138
TMEM129,0.0279634238416152,0.150880195013881,0,0,0,0,0.043499632428106,0.122915041845997,1.39742873113471,2.21613530506699,0.121850900619457
TACC3,0.0370452693191079,0.296767789081985,0,0,0,0,0.773617569518463,0.0530515342805118,0,0.0977803852547179,0.2216525179252
FGFR3,0,0,0,0,0,0,0.411885731444488,0,0,0,0.124602828484207
LETM1,0.502484272136448,0.379943307755402,0.506790999391851,0,0,0,1.46749439716825,0.148950044790376,1.58898305084746,0.0195400277468394,0.230619893198856
WHSC1,0.12508130284685,0.358690744115818,0.224537452847135,0.493973523019166,0,4.07830342577488,0.532198085351612,0.566630735922512,2.45675076503302,0,0.355991195317606
NELFA,0.272404376651432,0.416020170152574,0.6232859636001,0.163988192850115,0,0,0.574267170946574,0,0,0,0
C4orf48,0.699008537967797,0.609431846530124,4.66457359955959,0.706287748072245,0,0,0,0.77615408017146,0.529661016949152,1.66559042086309,0.629002324653868
NAT8L,0,0,0,0,0,0,0,0,0,0,0
POLN,0,0.166990962319105,0,0,0,0,0,0,0,0,0
HAUS3,0.258673847532093,0.416630836122625,0,0,0,0,0.160373313916763,0.0785777532188816,0,0,0.383884139031584
MXD4,0.726841964939679,1.18336614986224,0.731328452238986,0.163988192850115,0,0,0.359060115801287,0.948000444098072,2.11864406779661,0.837680435863763,1.12673449043937
ZFYVE28,0,0.811435440820519,0,0,0,0,0,0,0,0,0.849809728726973
RP11-503N18.1,0,0,0.20633872565203,0,0,0,0,0,0,0,0
