ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
R-HSA-174184	Cdc20:Phospho-APC/C mediated degradation of Cyclin A	21/874	67/4579	0.0107476910301435	0.0257265783184698	0.0132902196007093	64682/10393/51529/29882/29945/51433/8900/890/8881/991/8697/246184/996/983/5687/5688/5694/5717/7314/11065/7321	21
R-HSA-373755	Semaphorin interactions	19/874	59/4579	0.0109580867598054	0.0261429570638311	0.0135053187442649	2909/1020/2064/2534/2932/3320/3326/3672/3688/3985/4233/5058/5062/5361/5879/387/388/6237/9037	19
R-HSA-6796648	TP53 Regulates Transcription of DNA Repair Genes	18/874	55/4579	0.0109676257866732	0.0261429570638311	0.0135053187442649	1386/472/545/672/902/1022/1025/1111/2353/2962/2968/3725/9656/25920/5431/5432/5439/7157	18
R-HSA-69275	G2/M Transition	38/874	140/4579	0.0114643182200042	0.0272697276488385	0.0140874027015247	6790/8945/8900/890/891/902/993/983/1017/1022/1026/8454/2033/2305/3320/3326/4751/5347/5515/5518/5519/5520/5566/5577/5687/5688/5694/5717/5928/9978/6500/7157/203068/7314/7465/7514/7531/7532	38
R-HSA-1855204	Synthesis of IP3 and IP4 in the cytosol	8/874	18/4579	0.0121608975438991	0.0288662641073346	0.0149121653213838	801/805/808/3635/5330/5331/5335/5728	8
R-HSA-8874081	MET activates PTK2 signaling	10/874	25/4579	0.012347106017723	0.0291864023745345	0.0150775471230757	1278/2335/3082/3673/3675/3688/284217/4233/5747/6714	10
R-HSA-937041	IKK complex recruitment mediated by RIP1	10/874	25/4579	0.012347106017723	0.0291864023745345	0.0150775471230757	1147/3551/8517/8737/11035/148022/7099/7189/7314/7321	10
R-HSA-5687128	MAPK6/MAPK4 signaling	22/874	72/4579	0.0125618841023183	0.0296324942413608	0.0153079959141595	896/998/983/2308/2309/3315/3725/5597/8550/4609/8202/5058/5062/5566/5567/5687/5688/5694/5717/5879/7314/7514	22
R-HSA-69615	G1/S DNA Damage Checkpoints	20/874	64/4579	0.0130721864223983	0.0307087073213411	0.0158639621212872	472/8900/890/898/9134/993/1017/1026/1027/1029/1111/11200/4193/4194/5687/5688/5694/5717/7157/7314	20
R-HSA-75153	Apoptotic execution phase	15/874	44/4579	0.0130991407659195	0.0307087073213411	0.0158639621212872	324/660/836/839/840/841/999/1499/2934/3837/5062/5580/5588/5747/8428	15
R-HSA-9012852	Signaling by NOTCH3	15/874	44/4579	0.0130991407659195	0.0307087073213411	0.0158639621212872	1387/28514/1950/1956/2033/3280/182/2648/8850/4851/5663/3516/6772/7314/4904	15
R-HSA-3108214	SUMOylation of DNA damage response and repair proteins	19/874	60/4579	0.0132521653234258	0.0310035225776442	0.0160162621842573	641/672/1029/51564/9656/9972/8021/4928/142/8554/9063/51588/5371/9126/6672/7341/6613/6996/7329	19
R-HSA-445355	Smooth Muscle Contraction	11/874	29/4579	0.0137841588966422	0.0320920562524114	0.0165785931480309	301/302/801/805/808/3672/3693/4638/5058/5062/5829	11
R-HSA-5576892	Phase 0 - rapid depolarisation	11/874	29/4579	0.0137841588966422	0.0320920562524114	0.0165785931480309	801/805/808/815/816/817/818/2256/2257/2258/2259	11
R-HSA-164378	PKA activation in glucagon signalling	7/874	15/4579	0.0138868000670065	0.0320920562524114	0.0165785931480309	107/108/113/5566/5567/5573/5577	7
R-HSA-193639	p75NTR signals via NF-kB	7/874	15/4579	0.0138868000670065	0.0320920562524114	0.0165785931480309	3551/4790/4792/5584/5970/7189/7314	7
R-HSA-933541	TRAF6 mediated IRF7 activation	7/874	15/4579	0.0138868000670065	0.0320920562524114	0.0165785931480309	1387/2033/9641/3661/57506/7186/7189	7
R-HSA-936837	Ion transport by P-type ATPases	7/874	15/4579	0.0138868000670065	0.0320920562524114	0.0165785931480309	801/805/808/815/816/817/818	7
R-HSA-202131	Metabolism of nitric oxide: eNOS activation and regulation	6/874	12/4579	0.0153640546053133	0.035167987889184	0.0181676037977732	207/801/805/808/857/3320	6
R-HSA-209560	NF-kB is activated and signals survival	6/874	12/4579	0.0153640546053133	0.035167987889184	0.0181676037977732	3551/4790/4792/5970/7189/7314	6
R-HSA-3371511	HSF1 activation	6/874	12/4579	0.0153640546053133	0.035167987889184	0.0181676037977732	10013/3281/3297/3320/3326/7531	6
R-HSA-391160	Signal regulatory protein family interactions	6/874	12/4579	0.0153640546053133	0.035167987889184	0.0181676037977732	2885/5747/2185/5781/5777/6714	6
R-HSA-69239	Synthesis of DNA	29/874	103/4579	0.0153724626041552	0.035167987889184	0.0181676037977732	64682/10393/51529/29882/29945/51433/8900/890/898/9134/8881/8697/246184/996/1017/8454/51343/4998/5111/10714/5687/5688/5694/5717/9978/6500/7314/11065/7321	29
R-HSA-375165	NCAM signaling for neurite out-growth	15/874	45/4579	0.0162817259175664	0.0371733380889016	0.0192035575184994	1385/2260/2534/2674/2885/3265/3845/5594/5595/4893/5621/5747/9252/6654/6714	15
R-HSA-2871837	FCERI mediated NF-kB activation	23/874	78/4579	0.0168717465973898	0.0384432382389422	0.019859581481581	8945/1147/8454/2207/3551/8517/4067/6885/4790/4792/5588/5687/5688/5694/5717/10235/5970/6500/10454/23118/7189/7314/7321	23
R-HSA-6807004	Negative regulation of MET activity	8/874	19/4579	0.0175648096775998	0.039942377206862	0.0206340290528436	867/2885/3082/9146/4233/5771/5795/7314	8
R-HSA-8950505	Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation	11/874	30/4579	0.0181092213769703	0.0410981730651003	0.0212311073187298	302/375/998/3458/3586/4282/4478/5062/27250/5908/6648	11
R-HSA-9020702	Interleukin-1 signaling	28/874	100/4579	0.0183725941718269	0.0416128278353928	0.0214969753572644	351/8945/1147/8454/3551/8517/3553/3554/3557/5604/6416/5608/4215/6885/4790/4792/5687/5688/5694/5717/9978/5970/6288/6500/10454/23118/7189/7314	28
R-HSA-174154	APC/C:Cdc20 mediated degradation of Securin	19/874	62/4579	0.018965515439012	0.0428703599486215	0.0221466100553912	64682/10393/51529/29882/29945/51433/8881/991/8697/246184/996/5687/5688/5694/5717/9232/7314/11065/7321	19
R-HSA-187577	SCF(Skp2)-mediated degradation of p27/p21	18/874	58/4579	0.0193760069128649	0.0437113489284275	0.0225810606879253	8900/890/595/898/9134/1017/1019/1026/1027/1163/8454/5687/5688/5694/5717/5753/6500/7314	18
R-HSA-4615885	SUMOylation of DNA replication proteins	13/874	38/4579	0.0196408142668767	0.0442210016266114	0.0228443446814324	6790/9212/3619/9972/8021/4928/5111/10401/51588/5905/7341/6613/7329	13
R-HSA-5693565	Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks	14/874	42/4579	0.0199447062093398	0.0448164643478644	0.0231519576967165	25/472/580/672/11200/3014/10524/5599/9656/51588/7341/7157/7314/7329	14
R-HSA-164952	The role of Nef in HIV-1 replication and disease pathogenesis	9/874	23/4579	0.020252303905865	0.0451507245901344	0.0233246348389529	1173/375/567/919/920/2534/3932/5062/5879	9
R-HSA-202040	G-protein activation	9/874	23/4579	0.020252303905865	0.0451507245901344	0.0233246348389529	2770/2773/2775/2781/2782/2783/10681/54331/5443	9
R-HSA-5260271	Diseases of Immune System	9/874	23/4579	0.020252303905865	0.0451507245901344	0.0233246348389529	695/1147/3551/8517/4790/4792/5970/148022/7099	9
R-HSA-5602358	Diseases associated with the TLR signaling cascade	9/874	23/4579	0.020252303905865	0.0451507245901344	0.0233246348389529	695/1147/3551/8517/4790/4792/5970/148022/7099	9
R-HSA-399954	Sema3A PAK dependent Axon repulsion	7/874	16/4579	0.0207016753777656	0.0457044755427564	0.0236106997665677	2534/3320/3326/5058/5062/5361/5879	7
R-HSA-452723	Transcriptional regulation of pluripotent stem cells	7/874	16/4579	0.0207016753777656	0.0457044755427564	0.0236106997665677	2041/2247/9314/2516/4087/4089/6774	7
R-HSA-6804760	Regulation of TP53 Activity through Methylation	7/874	16/4579	0.0207016753777656	0.0457044755427564	0.0236106997665677	472/11200/2033/4193/4194/7157/7314	7
R-HSA-9008059	Interleukin-37 signaling	7/874	16/4579	0.0207016753777656	0.0457044755427564	0.0236106997665677	5781/5782/5771/5777/5778/4088/6774	7
R-HSA-975163	IRAK2 mediated activation of TAK1 complex upon TLR7/8 or 9 stimulation	7/874	16/4579	0.0207016753777656	0.0457044755427564	0.0236106997665677	6885/10454/23118/148022/7099/7189/7314	7
R-HSA-5696398	Nucleotide Excision Repair	24/874	84/4579	0.0218494700446499	0.048145053179781	0.0248714897693078	60/902/1022/10987/10980/1642/2033/2968/3150/142/5111/8554/10401/10714/5431/5432/5439/9978/54778/7341/6613/7314/7329/7528	24
R-HSA-163359	Glucagon signaling in metabolic regulation	10/874	27/4579	0.0221283826056232	0.0485713726304895	0.0250917242307209	107/108/113/2782/2783/54331/5566/5567/5573/5577	10
R-HSA-9024446	NR1H2 and NR1H3-mediated signaling	10/874	27/4579	0.0221283826056232	0.0485713726304895	0.0250917242307209	2033/8841/8648/9611/9612/8204/6256/6257/6720/79718	10
R-HSA-5696399	Global Genome Nucleotide Excision Repair (GG-NER)	19/874	63/4579	0.0224567795525555	0.0491972222567546	0.0254150349666889	60/902/1022/10987/10980/1642/2968/142/5111/8554/10401/10714/9978/54778/7341/6613/7314/7329/7528	19
